variableMetadata	accession	description	uniprot_id	limmaM_WT.LAT_diff	limmaM_WT.LAT_BH	limmaM_WT.LAT_signif	limmaF_WT.LAT_diff	limmaF_WT.LAT_BH	limmaF_WT.LAT_signif	limmaWT_M.F_diff_LAT	limmaWT_M.F_BH_LAT	limmaWT_M.F_signif_LAT	limmaLAT_M.F_diff	limmaLAT_M.F_BH	limmaLAT_M.F_signif	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2
Q78PY7_Staphylococcal nuclease .	sp|Q78PY7|SND1_MOUSE	Staphylococcal nuclease domain-containing protein 1  OS=Mus musculus (Mouse) GN=Snd1 PE=1 SV=1	Q78PY7	-0.111351525526974	0.555780707461771	0	0.191052507283008	0.211211876262857	0	-0.362309369053705	0.00692584122548062	1	-0.0599053362437232	0.465628352022453	0	0.0542207145665223	0.527701897383985	0	-0.335928731247762	6.49786775783766e-05	1	0.418156478777098	0.244195754212015	E	E	E	E	E	E
Q01853_Transitional endoplasmic.	sp|Q01853|TERA_MOUSE	Transitional endoplasmic reticulum ATPase  OS=Mus musculus (Mouse) GN=Vcp PE=1 SV=4	Q01853	-0.0364848286591872	0.945376416019288	0	0.676622905744715	0.0075957495111706	1	-0.514850791815878	0.00699050212481993	1	0.198256942588024	0.38882780011679	0	0.205570462284935	0.0920220841059312	0	-0.537406468526001	1.40289096490466e-05	1	1.93876248057604	0.975407820978123	E	E	E	E	E	E
P54869_Hydroxymethylglutaryl-Co.	sp|P54869|HMCS2_MOUSE	Hydroxymethylglutaryl-CoA synthase, mitochondrial  OS=Mus musculus (Mouse) GN=Hmgcs2 PE=1 SV=2	P54869	-0.0476606773828578	0.943422322733858	0	-0.117556752139304	0.59502878310815	0	-0.159184110344292	0.220852865250034	0	-0.229080185100738	0.482730901614932	0	0.0440801292015998	0.771235313759825	0	-0.05197120339432	0.642299418700584	0	0.88207996867649	0.175545634274978	E	E	E	E	E	E
Q99KI0_Aconitate hydratase, mit.	sp|Q99KI0|ACON_MOUSE	Aconitate hydratase, mitochondrial  OS=Mus musculus (Mouse) GN=Aco2 PE=1 SV=1	Q99KI0	0.0310974945518119	0.886080784364665	0	0.298531723995904	0.0316930929554772	1	-0.0770403530815678	0.524646406457141	0	0.190393876362524	0.0271136876681655	1	0.139241047974011	0.0898801218862715	0	-0.140447353919203	0.0372960124747387	1	2.21169359000753	1.50900502294844	E	E	E	E	E	E
P01027_Complement C3	sp|P01027|CO3_MOUSE	Complement C3  OS=Mus musculus (Mouse) GN=C3 PE=1 SV=3	P01027	0.185461404119042	0.604930817341856	0	0.0298314203717354	0.87259110338988	0	0.633323868383183	0.000307189944656407	1	0.477693884635876	0.00429810696557056	1	0.153184650485493	0.362448220640123	0	0.484191292820725	0.000136049436631152	1	0.771291129923954	0.954552432918757	E	E	E	E	E	E
Q9QXD6_Fructose-1,6-bisphosphat.	sp|Q9QXD6|F16P1_MOUSE	Fructose-1,6-bisphosphatase 1  OS=Mus musculus (Mouse) GN=Fbp1 PE=1 SV=3	Q9QXD6	0.0148466746981164	0.943011809717222	0	-0.0241844389730694	0.830293145803033	0	0.20456594556331	0.0163865613013582	1	0.165534831892124	0.0589826233373587	0	-0.00193092699115027	0.918722798843805	0	0.195345883912989	0.000464600814365107	1	0.013144610556415	0.195674402424727	E	E	E	E	E	E
Q922D8_C-1-tetrahydrofolate syn.	sp|Q922D8|C1TC_MOUSE	C-1-tetrahydrofolate synthase, cytoplasmic  OS=Mus musculus (Mouse) GN=Mthfd1 PE=1 SV=4	Q922D8	0.0172698375325986	0.974953156543705	0	0.223895731229234	0.162859275918987	0	-0.0285024539148786	0.85991362260479	0	0.178123439781757	0.204570034212413	0	0.0265818164066012	0.85945926212574	0	-0.115516625247057	0.301351259193548	0	1.56420805754607	0.473270732319724	E	E	E	E	E	E
O88844_Isocitrate dehydrogenase.	sp|O88844|IDHC_MOUSE	Isocitrate dehydrogenase [NADP] cytoplasmic  OS=Mus musculus (Mouse) GN=Idh1 PE=1 SV=2	O88844	-0.0505792581780007	0.711391960016155	0	-0.0676176779527147	0.381323259624384	0	0.0117683576040051	0.870372998842516	0	-0.00527006217070891	0.946106929810179	0	-0.041761044254379	0.458417105100571	0	0.0498142409936904	0.251737672804327	0	1.50992976914173	0.660605007820286	E	E	E	E	E	E
Q91VA0_Acyl-coenzyme A syntheta.	sp|Q91VA0|ACSM1_MOUSE	Acyl-coenzyme A synthetase ACSM1, mitochondrial  OS=Mus musculus (Mouse) GN=Acsm1 PE=1 SV=1	Q91VA0	-0.0749520186832981	0.62370918459399	0	0.136982209773347	0.172794083245757	0	-0.0213605432587975	0.824624029409606	0	0.190573685197847	0.00841221717844681	1	0.0947931367089758	0.0902480786753839	0	0.00136918798878227	0.968171896043735	0	0.897309585120717	1.71288683064221	E	E	E	E	E	E
P17182_Alpha-enolase	sp|P17182|ENOA_MOUSE	Alpha-enolase  OS=Mus musculus (Mouse) GN=Eno1 PE=1 SV=3	P17182	-0.0507164956287838	0.776215407910458	0	-0.0606106968124145	0.496934799633028	0	-0.0323195639375626	0.644799735121463	0	-0.0422137651211933	0.705297472016964	0	0.003565674186774	0.976352103764879	0	0.0247634479859755	0.627037581180338	0	1.19305779793127	0.0916291692887523	E	E	E	E	E	E
P35492_Histidine ammonia-lyase	sp|P35492|HUTH_MOUSE	Histidine ammonia-lyase  OS=Mus musculus (Mouse) GN=Hal PE=1 SV=1	P35492	0.318313136837499	0.555716349040722	0	0.321833132572863	0.202260710936372	0	0.212184111406447	0.139240104090025	0	0.215704107141811	0.452444629932958	0	0.234376321133908	0.0929616183731126	0	0.0765692207605646	0.583914455816429	0	2.06402725953788	1.75862357965338	E	E	E	E	E	E
Q8VCW8_Acyl-CoA synthetase fami.	sp|Q8VCW8|ACSF2_MOUSE	Acyl-CoA synthetase family member 2, mitochondrial  OS=Mus musculus (Mouse) GN=Acsf2 PE=1 SV=1	Q8VCW8	-0.103639156636472	0.653626655537549	0	-0.0772559407059461	0.696960226935859	0	-0.342129222616524	0.00279204554716694	1	-0.315746006685998	0.0845053167628393	0	-0.0100130320258032	0.992853515442514	0	-0.297417966537537	0.000248261741824948	1	0.914791099378314	0.322079861059137	E	E	E	E	E	E
P35505_Fumarylacetoacetase	sp|P35505|FAAA_MOUSE	Fumarylacetoacetase  OS=Mus musculus (Mouse) GN=Fah PE=1 SV=2	P35505	-0.0373682851147699	0.723748358001871	0	0.0670008195669247	0.457891803909834	0	-0.0205096827556446	0.766286770918458	0	0.08385942192605	0.221012388070258	0	0.0776268836724654	0.161378787385552	0	0.0194676688743591	0.740719255563196	0	0.733726532158538	1.38731192176801	E	E	E	E	E	E
P09103_Protein disulfide-isomer.	sp|P09103|PDIA1_MOUSE	Protein disulfide-isomerase  OS=Mus musculus (Mouse) GN=P4hb PE=1 SV=2	P09103	-0.0115726586342006	0.967507245250894	0	0.0310542951728365	0.722958827056784	0	0.0259861226701545	0.746845154514291	0	0.0686130764771917	0.394250053666415	0	0.0842436578955486	0.133361068136148	0	0.0218178081775875	0.713217721140017	0	0.270770079314017	0.997979092994865	E	E	E	E	E	E
P63260_Actin, cytoplasmic 2	sp|P63260|ACTG_MOUSE	Actin, cytoplasmic 2  OS=Mus musculus (Mouse) GN=Actg1 PE=1 SV=1	P63260	-0.101203496991612	0.974953156543705	0	0.545418920831771	0.708245559399332	0	1.01434190773585	0.317726689299689	0	1.66096432555924	0.120088576525777	0	0.906168971808381	0.317316663399732	0	0.881174355120439	0.222788722760239	0	0.157534449412793	0.830933493543373	E	E	E	E	E	C
P28271_Cytoplasmic aconitate hy.	sp|P28271|ACOC_MOUSE	Cytoplasmic aconitate hydratase  OS=Mus musculus (Mouse) GN=Aco1 PE=1 SV=3	P28271	0.054734776406228	0.838827161921663	0	0.297797016749158	0.0528066722964201	0	-0.160085586139612	0.244724360334207	0	0.0829766542033177	0.48067428236583	0	0.0970911764117375	0.359201007128989	0	-0.167965643473856	0.0513490650519808	0	1.93234949908718	1.0532631312474	E	E	E	E	E	E
Q64442_Sorbitol dehydrogenase	sp|Q64442|DHSO_MOUSE	Sorbitol dehydrogenase  OS=Mus musculus (Mouse) GN=Sord PE=1 SV=3	Q64442	-0.0921408707685991	0.673784043898237	0	-0.104980998649136	0.290083128667696	0	-0.0287573003879764	0.671570671327189	0	-0.0415974282685134	0.758331103826322	0	-0.0309202751665119	0.606265735039694	0	0.00779433775365845	0.850898568154554	0	1.63769308373088	0.806570795273208	E	E	E	E	E	E
P51660_Peroxisomal multifunctio.	sp|P51660|DHB4_MOUSE	Peroxisomal multifunctional enzyme type 2  OS=Mus musculus (Mouse) GN=Hsd17b4 PE=1 SV=3	P51660	0.0182691953598422	0.933990017002123	0	0.152126950152329	0.181987082010413	0	-0.440323082254615	0.0001460810700958	1	-0.306465327462128	0.0083227564687308	1	0.0626334089343459	0.240638371844217	0	-0.484716786780997	7.02066247505871e-10	1	0.433354054555475	0.229966930109928	E	E	E	E	E	E
P70694_Estradiol 17 beta-dehydr.	sp|P70694|DHB5_MOUSE	Estradiol 17 beta-dehydrogenase 5  OS=Mus musculus (Mouse) GN=Akr1c6 PE=1 SV=1	P70694	-0.118326454536959	0.62370918459399	0	0.0112764911930014	0.950468549699979	0	-0.149936775429595	0.0673777789889487	0	-0.0203338296996343	0.898068725688907	0	0.0519356918240099	0.42580423302852	0	-0.0887079386462837	0.0882873838187455	0	0.775265974887025	0.506710916933216	E	E	E	E	E	E
P60710_Actin, cytoplasmic 1	sp|P60710|ACTB_MOUSE	Actin, cytoplasmic 1  OS=Mus musculus (Mouse) GN=Actb PE=1 SV=1	P60710	0.812199124463287	0.773670556121794	0	-0.74975779312917	0.493535761788723	0	1.91179209677857	0.0834480676496868	0	0.349835179186108	0.807819751173281	0	0.675797655406825	0.523900422622906	0	1.2844131498245	0.07742069931243	0	0.104089306859274	0.614671165884316	E	E	E	E	E	C
O35488_Very long-chain acyl-CoA.	sp|O35488|S27A2_MOUSE	Very long-chain acyl-CoA synthetase  OS=Mus musculus (Mouse) GN=Slc27a2 PE=1 SV=2	O35488	0.0412550921908874	0.761101998290141	0	0.0944635503689781	0.466965132214672	0	-0.0659195709607197	0.518000587855368	0	-0.0127111127826289	0.891802992104021	0	0.0662898506840968	0.400371429812462	0	-0.10458886452253	0.0965800986255593	0	0.903945238122172	0.679069238373724	E	E	E	E	E	E
P99024_Tubulin beta-5 chain	sp|P99024|TBB5_MOUSE	Tubulin beta-5 chain  OS=Mus musculus (Mouse) GN=Tubb5 PE=1 SV=1	P99024	0.062223728525499	0.773670556121794	0	-0.129342605003821	0.453466928118583	0	0.1764571078001	0.210911370259212	0	-0.0151092257292191	0.906552634430909	0	-0.0646726545529717	0.5999058176463	0	0.0746097294890298	0.414725576037762	0	0.387333895560233	0.322226237808174	E	E	E	E	E	E
P49429_4-hydroxyphenylpyruvate .	sp|P49429|HPPD_MOUSE	4-hydroxyphenylpyruvate dioxygenase  OS=Mus musculus (Mouse) GN=Hpd PE=1 SV=3	P49429	0.151861514806459	0.489133238587954	0	0.0447764955440455	0.792582743118232	0	0.328310228807048	0.0159302936897978	1	0.221225209544635	0.0104021059179936	1	0.195075187097437	0.0295050526925146	1	0.245455830252084	0.00136427053081014	1	0.930081474444904	1.77692538654068	E	E	E	E	E	E
Q9QXE0_2-hydroxyacyl-CoA lyase 1	sp|Q9QXE0|HACL1_MOUSE	2-hydroxyacyl-CoA lyase 1  OS=Mus musculus (Mouse) GN=Hacl1 PE=1 SV=2	Q9QXE0	0.124632017976229	0.571459571996972	0	0.0503979491241964	0.705300586648797	0	0.517656605237981	1.06186233735219e-05	1	0.443422536385949	0.0024703603920202	1	0.193466521070739	0.00340537362079012	1	0.454216930796576	6.27652127539089e-10	1	0.562478996726391	1.43536712730161	E	E	E	E	E	E
Q8VCH0_3-ketoacyl-CoA thiolase .	sp|Q8VCH0|THIKB_MOUSE	3-ketoacyl-CoA thiolase B, peroxisomal  OS=Mus musculus (Mouse) GN=Acaa1b PE=1 SV=1	Q8VCH0	0.264750864034387	0.622247453820396	0	-0.0543201665206254	0.826485145796642	0	-0.502953851884065	0.0346209654551921	1	-0.822024882439077	0.000246200295377685	1	0.0144248253344657	0.857127282263726	0	-0.622233976609088	3.02904376021899e-05	1	0.228237936219016	0.170335967708212	E	E	E	E	E	E
Q8VCT4_Carboxylesterase 1D	sp|Q8VCT4|CES1D_MOUSE	Carboxylesterase 1D  OS=Mus musculus (Mouse) GN=Ces1d PE=1 SV=1	Q8VCT4	-0.138432828921701	0.62142547512698	0	0.0878454160335842	0.495264535384745	0	-0.0192298153291723	0.893620449077077	0	0.207048429626113	0.0341003246063487	1	0.0377351252103146	0.722907934881826	0	-0.00382737392832766	0.954183009490806	0	0.11830594395691	0.586101129901688	E	E	E	E	E	E
P68372_Tubulin beta-4B chain	sp|P68372|TBB4B_MOUSE	Tubulin beta-4B chain  OS=Mus musculus (Mouse) GN=Tubb4b PE=1 SV=1	P68372	-0.0137330256761743	0.974953156543705	0	-0.240959726692534	0.0656289922712915	0	0.0967210990788985	0.421424451857121	0	-0.130505601937461	0.291735438890103	0	-0.194832591545399	0.0425343755705681	1	0.112391428515821	0.143656271429213	0	1.73041200109165	1.74778548275674	E	E	E	E	E	E
Q921H8_3-ketoacyl-CoA thiolase .	sp|Q921H8|THIKA_MOUSE	3-ketoacyl-CoA thiolase A, peroxisomal  OS=Mus musculus (Mouse) GN=Acaa1a PE=1 SV=1	Q921H8	0.131733473436512	0.708780108944153	0	0.032975554736538	0.855485047746694	0	-0.363923731465896	0.0199321591435554	1	-0.462681650165869	0.00729807862205342	1	0.0799459925213455	0.391633569449531	0	-0.373895654460256	5.88276142843064e-05	1	0.198468875021067	0.34297218846156	E	E	E	E	E	E
Q64458_Cytochrome P450 2C29	sp|Q64458|CP2CT_MOUSE	Cytochrome P450 2C29  OS=Mus musculus (Mouse) GN=Cyp2c29 PE=1 SV=2	Q64458	0.0722117291158284	0.805996993842734	0	0.529142114542605	0.0385254618494737	1	-1.04645586545	1.39250706603949e-05	1	-0.589525480023219	0.01358708580954	1	0.427199209278136	0.000303688598569207	1	-0.909737659924701	5.61720935309043e-10	1	0.835131307958187	1.09889333140402	E	E	E	E	E	E
Q91X83_S-adenosylmethionine syn.	sp|Q91X83|METK1_MOUSE	S-adenosylmethionine synthase isoform type-1  OS=Mus musculus (Mouse) GN=Mat1a PE=1 SV=1	Q91X83	0.272439894821328	0.437675047525891	0	0.21635803240741	0.167063069531853	0	0.637816081751904	0.000767941909737787	1	0.581734219337985	1.90916021019673e-05	1	0.349199394361523	0.00168068298992572	1	0.588531804559633	1.50456921328645e-07	1	1.14077432127311	1.6485462363842	E	E	E	E	E	E
P55096_ATP-binding cassette sub.	sp|P55096|ABCD3_MOUSE	ATP-binding cassette sub-family D member 3  OS=Mus musculus (Mouse) GN=Abcd3 PE=1 SV=2	P55096	-0.0414644070654546	0.879625599156513	0	0.139357918230203	0.408993290371747	0	-0.535895010833627	0.000150862292462619	1	-0.355072685537969	0.038219565330137	1	0.0477032754030233	0.423341982361743	0	-0.50013801905029	5.43148953856153e-09	1	0.0330943846399537	0.161304145860788	E	E	E	E	E	E
Q91ZJ5_UTP--glucose-1-phosphate.	sp|Q91ZJ5|UGPA_MOUSE	UTP--glucose-1-phosphate uridylyltransferase  OS=Mus musculus (Mouse) GN=Ugp2 PE=1 SV=3	Q91ZJ5	-0.0462178426790132	0.903348313061548	0	-0.0873404762212928	0.508370167576271	0	-0.22797943779721	0.0332947264473601	1	-0.269102071339489	0.153125631526593	0	-0.0349198307551042	0.802544545715851	0	-0.123161474226588	0.120947241442056	0	0.762870725817275	0.408910287419546	E	E	E	E	E	E
P61922_4-aminobutyrate aminotra.	sp|P61922|GABT_MOUSE	4-aminobutyrate aminotransferase, mitochondrial  OS=Mus musculus (Mouse) GN=Abat PE=1 SV=1	P61922	0.196177756667172	0.364999969539142	0	0.132449268491744	0.249838619834948	0	-0.0741509439435966	0.384798304470281	0	-0.137879432119025	0.208077175341193	0	0.219831821515275	4.56329321134697e-05	1	-0.095950500762946	0.0163011751489149	1	1.82719193277931	2.42846820506315	E	E	E	E	E	E
O35945_Aldehyde dehydrogenase, .	sp|O35945|AL1A7_MOUSE	Aldehyde dehydrogenase, cytosolic 1  OS=Mus musculus (Mouse) GN=Aldh1a7 PE=1 SV=1	O35945	0.0736852487045567	0.711391960016155	0	0.144068647545378	0.303681327413259	0	-0.279385634788142	0.00167176116654062	1	-0.20900223594732	0.168577314964264	0	0.208638274696543	0.000141971507568381	1	-0.235262119683931	6.22533386291804e-06	1	0.574243624048748	1.70611255316889	E	E	E	E	E	E
P53657_Pyruvate kinase PKLR	sp|P53657|KPYR_MOUSE	Pyruvate kinase PKLR  OS=Mus musculus (Mouse) GN=Pklr PE=1 SV=1	P53657	-0.317034679972327	0.656510106180514	0	-0.0860370590191906	0.809592236703932	0	-0.424523871885825	0.0119927252762894	1	-0.193526250932688	0.682859792054407	0	-0.105236805270138	0.5999058176463	0	-0.178279777302741	0.185780688376729	0	1.06606218809299	0.696615216241959	E	E	E	E	E	E
P16331_Phenylalanine-4-hydroxyl.	sp|P16331|PH4H_MOUSE	Phenylalanine-4-hydroxylase  OS=Mus musculus (Mouse) GN=Pah PE=1 SV=4	P16331	0.151289478038301	0.666773948771288	0	0.211874766443042	0.127087747778743	0	-0.0785564101852181	0.428105770482938	0	-0.0179711217804766	0.933426530664769	0	0.200899475955111	0.00320281913241023	1	-0.156391141257807	0.00637518811689505	1	1.84278161875604	1.87411378342289	E	E	E	E	E	E
Q8K2B3_Succinate dehydrogenase .	sp|Q8K2B3|SDHA_MOUSE	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial  OS=Mus musculus (Mouse) GN=Sdha PE=1 SV=1	Q8K2B3	0.0189183942660307	0.905083339475384	0	0.152390766692836	0.137701229693355	0	-0.0927409332730775	0.267467115640091	0	0.0407314391537277	0.620197249697532	0	0.0661479289900448	0.270045383553126	0	-0.100893955623818	0.0424679591043538	1	1.8132948054576	0.913680747059876	E	E	E	E	E	E
Q91ZA3_Propionyl-CoA carboxylas.	sp|Q91ZA3|PCCA_MOUSE	Propionyl-CoA carboxylase alpha chain, mitochondrial  OS=Mus musculus (Mouse) GN=Pcca PE=1 SV=2	Q91ZA3	-0.0140808815508287	0.933817542181608	0	0.0915933465797387	0.468342397495751	0	-0.217847562804508	0.0363481327316721	1	-0.11217333467394	0.103805449422955	0	0.0732635060280131	0.319213981597927	0	-0.17560366327713	0.00558650299071336	1	0.607914074378589	0.717522630454752	E	E	E	E	E	E
Q9D0F9_Phosphoglucomutase-1	sp|Q9D0F9|PGM1_MOUSE	Phosphoglucomutase-1  OS=Mus musculus (Mouse) GN=Pgm1 PE=1 SV=4	Q9D0F9	0.0155019043461273	0.923118773757611	0	0.0882431343555083	0.141459156135486	0	-0.14630847024884	0.0135993374712396	1	-0.0735672402394592	0.268583298555784	0	0.0834380688843446	0.0108937809358224	1	-0.15942795067669	3.21309890493377e-06	1	1.03778985586015	1.29548990574396	E	E	E	E	E	E
P10126_Elongation factor 1-alph.	sp|P10126|EF1A1_MOUSE	Elongation factor 1-alpha 1  OS=Mus musculus (Mouse) GN=Eef1a1 PE=1 SV=3	P10126	-0.126789234356888	0.571459571996972	0	0.032438729496242	0.594785367541446	0	-0.0793742071588532	0.257882969199779	0	0.079853756694277	0.263910264242257	0	0.0318371334912868	0.542578909235455	0	-0.0779170080153229	0.0549125593905265	0	1.09931386631405	0.194909020975969	E	E	E	E	E	E
Q64374_Regucalcin	sp|Q64374|RGN_MOUSE	Regucalcin  OS=Mus musculus (Mouse) GN=Rgn PE=1 SV=1	Q64374	-0.0718682958399697	0.719006162301036	0	-0.106554290665922	0.396635262646846	0	0.369765154549839	0.000591981533881847	1	0.335079159723886	0.0133859960467507	1	-0.0359529984173861	0.491682701851238	0	0.448714606003275	5.15081077712325e-09	1	0.666517864104068	0.174922491583536	E	E	E	E	E	E
P05202_Aspartate aminotransfera.	sp|P05202|AATM_MOUSE	Aspartate aminotransferase, mitochondrial  OS=Mus musculus (Mouse) GN=Got2 PE=1 SV=1	P05202	0.0296671069124024	0.806283708007186	0	-0.00748273122685816	0.951600564956385	0	-0.0203858785676232	0.738260793352553	0	-0.0575357167068837	0.514271858624101	0	0.0184531441108007	0.718147010899091	0	-0.00752694685101574	0.836454935187274	0	0.32232458928482	0.44554469163405	E	E	E	E	E	E
P40142_Transketolase	sp|P40142|TKT_MOUSE	Transketolase  OS=Mus musculus (Mouse) GN=Tkt PE=1 SV=1	P40142	-0.192883155952426	0.555780707461771	0	-0.114941391485001	0.321601102404795	0	0.0123342398406869	0.900449359408421	0	0.0902760043081123	0.527890503539572	0	-0.0730275969387471	0.245540087095215	0	0.0803526775668928	0.116971378002883	0	1.67494015183174	0.997707248807974	E	E	E	E	E	E
P09411_Phosphoglycerate kinase 1	sp|P09411|PGK1_MOUSE	Phosphoglycerate kinase 1  OS=Mus musculus (Mouse) GN=Pgk1 PE=1 SV=4	P09411	-0.00596412367011467	0.975043418380914	0	-0.0924987222823646	0.150966565975387	0	0.0149719837813329	0.82441561013841	0	-0.071562614830917	0.221036594509611	0	-0.00779263377265593	0.891557832176601	0	-0.00311302058381102	0.947315776916612	0	1.4314762960748	0.323848630834972	E	E	E	E	E	E
P08003_Protein disulfide-isomer.	sp|P08003|PDIA4_MOUSE	Protein disulfide-isomerase A4  OS=Mus musculus (Mouse) GN=Pdia4 PE=1 SV=3	P08003	-0.111948159705541	0.697785043255174	0	0.140549958854141	0.401645556399473	0	0.0083543179974761	0.958222345689855	0	0.260852436557158	0.0548581693883253	0	0.0507844661796177	0.683045159656406	0	-0.0956548768139385	0.286378818422815	0	0.412453186372701	0.39196968686441	E	E	E	E	E	E
O09173_Homogentisate 1,2-dioxyg.	sp|O09173|HGD_MOUSE	Homogentisate 1,2-dioxygenase  OS=Mus musculus (Mouse) GN=Hgd PE=1 SV=2	O09173	0.108138271226515	0.596399535215131	0	0.119441912620061	0.155291227843888	0	0.0370487639638739	0.583435511296807	0	0.04835240535742	0.622710919177973	0	0.138524190879533	0.0174870803325003	1	-0.0276867935506502	0.535356193308252	0	2.05542719272267	2.08545058990223	E	E	E	E	E	E
P97807_Fumarate hydratase, mito.	sp|P97807|FUMH_MOUSE	Fumarate hydratase, mitochondrial  OS=Mus musculus (Mouse) GN=Fh PE=1 SV=3	P97807	0.09670022635677	0.61327063195972	0	0.109437738118451	0.322165922378738	0	-0.20281952901615	0.0149296851643853	1	-0.190082017254468	0.0743746415023464	0	0.156553052124117	0.00324710472357343	1	-0.202445409813862	6.27758379081843e-05	1	1.04048159684556	1.4483602634536	E	E	E	E	E	E
Q8BH00_Aldehyde dehydrogenase f.	sp|Q8BH00|AL8A1_MOUSE	Aldehyde dehydrogenase family 8 member A1  OS=Mus musculus (Mouse) GN=Aldh8a1 PE=1 SV=1	Q8BH00	-0.00707634294728621	0.967507245250894	0	0.00964394499814603	0.923060629644974	0	0.050338349712586	0.363800902459124	0	0.0670586376580182	0.329227504678637	0	0.00667924736957204	0.943750977598693	0	0.052887808134308	0.161075555872807	0	0.414223958524687	0.487778973260447	E	E	E	E	E	E
Q91X77_Cytochrome P450 2C50	sp|Q91X77|CY250_MOUSE	Cytochrome P450 2C50  OS=Mus musculus (Mouse) GN=Cyp2c50 PE=1 SV=2	Q91X77	0.467693646506458	0.727005209221905	0	0.193261923764233	0.752572208585606	0	0.165677164477781	0.797026919598144	0	-0.108754558264444	0.856048037192644	0	0.683149626777645	0.0513471196257367	0	0.113586244872764	0.789638639894315	0	0.692301410087809	1.79622723958395	E	E	E	E	E	E
P00186_Cytochrome P450 1A2	sp|P00186|CP1A2_MOUSE	Cytochrome P450 1A2  OS=Mus musculus (Mouse) GN=Cyp1a2 PE=1 SV=1	P00186	-0.0660211793227994	0.887627703219041	0	-0.267734068436528	0.412757674662942	0	-0.188655625195231	0.308797489346228	0	-0.39036851430896	0.251379118349609	0	-0.107952989532833	0.555054224990154	0	-0.169053732574053	0.182461421832993	0	1.10137909299639	0.673695347460602	E	E	E	E	E	E
Q61176_Arginase-1	sp|Q61176|ARGI1_MOUSE	Arginase-1  OS=Mus musculus (Mouse) GN=Arg1 PE=1 SV=1	Q61176	0.101199484182231	0.661208482716078	0	0.184708413024239	0.178843680208058	0	-0.0777202650808597	0.351530487225233	0	0.00578866376114817	0.972467755806102	0	0.129148020152869	0.0920220841059312	0	-0.090839508537961	0.142302378909296	0	1.79442876459981	1.4182047205295	E	E	E	E	E	E
P10649_Glutathione S-transferas.	sp|P10649|GSTM1_MOUSE	Glutathione S-transferase Mu 1  OS=Mus musculus (Mouse) GN=Gstm1 PE=1 SV=2	P10649	0.116547218832203	0.726709850348146	0	0.225019127662051	0.193950512974905	0	0.00216066459882214	0.98753564643893	0	0.110632573428671	0.610108462754638	0	0.0813342176982879	0.474862406231846	0	0.0230851164965564	0.833315874529362	0	1.73075798919947	0.759663653258942	E	E	E	E	E	E
