variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
P08071_Lactotransferrin	proteomics_plasma	LAT	sp|P08071|TRFL_MOUSE	Lactotransferrin  OS=Mus musculus (Mouse) GN=Ltf PE=1 SV=4	P08071	0.087519135502383	0.8977076021872	0	-0.769581127145369	0.0991923576923214	0	0.0265236012483633		0
P21180_Complement C2	proteomics_plasma	LAT	sp|P21180|CO2_MOUSE	Complement C2  OS=Mus musculus (Mouse) GN=C2 PE=1 SV=2	P21180	0.0168601184090953	0.908866985395607	0	-0.502750486377831	5.47317362464148e-05	1	0.306008680008597		0
O88200_C-type lectin domain fam.	proteomics_plasma	LAT	sp|O88200|CLC11_MOUSE	C-type lectin domain family 11 member A  OS=Mus musculus (Mouse) GN=Clec11a PE=1 SV=1	O88200	0.0313180379325786	0.913657022164311	0	-0.0970157337822179	0.614928160621851	0	0.444262936678518		0
P16675_Lysosomal protective pro.	proteomics_plasma	LAT	sp|P16675|PPGB_MOUSE	Lysosomal protective protein  OS=Mus musculus (Mouse) GN=Ctsa PE=1 SV=1	P16675	0.0228322964249372	0.920630801841518	0	0.283895275439757	0.0247555131566727	1	0.0683759815240901		0
Q61646_Haptoglobin	proteomics_plasma	LAT	sp|Q61646|HPT_MOUSE	Haptoglobin  OS=Mus musculus (Mouse) GN=Hp PE=1 SV=1	Q61646	-0.170066166512466	0.922122935456697	0	-2.84721366263796	0.00400309814704328	1	0.0941457798328352		0
P01758_Ig heavy chain V region .	proteomics_plasma	LAT	sp|P01758|HVM14_MOUSE	Ig heavy chain V region 108A  OS=Mus musculus (Mouse) GN=Igh-VJ558 PE=4 SV=1	P01758	0.101250271802687	0.922122935456697	0	1.13911345506015	0.0555101246615568	0	0.0422493877702292		0
P26041_Moesin	proteomics_plasma	LAT	sp|P26041|MOES_MOUSE	Moesin  OS=Mus musculus (Mouse) GN=Msn PE=1 SV=3	P26041	0.0812766481946952	0.922122935456697	0	1.07094375239903	0.0199231502956693	1	0.25962551100815		0
Q8CIF4_Biotinidase	proteomics_plasma	LAT	sp|Q8CIF4|BTD_MOUSE	Biotinidase  OS=Mus musculus (Mouse) GN=Btd PE=1 SV=2	Q8CIF4	-0.0172705501143362	0.922122935456697	0	0.267384936347273	0.0288408352608613	1	0.370734453403134		0
Q9DBD0_Inhibitor of carbonic an.	proteomics_plasma	LAT	sp|Q9DBD0|ICA_MOUSE	Inhibitor of carbonic anhydrase  OS=Mus musculus (Mouse) GN=Ica PE=1 SV=1	Q9DBD0	-0.0114660659110086	0.922122935456697	0	-0.210613794697785	0.00171232921948328	1	0.030050820631173		0
P04939_Major urinary protein 3	proteomics_plasma	LAT	sp|P04939|MUP3_MOUSE	Major urinary protein 3  OS=Mus musculus (Mouse) GN=Mup3 PE=1 SV=1	P04939	-0.0645712085690135	0.93248337025986	0	-1.95314996025505	3.78458062360801e-06	1	0.0375072062646344		0
Q8K558_Trem-like transcript 1 p.	proteomics_plasma	LAT	sp|Q8K558|TRML1_MOUSE	Trem-like transcript 1 protein  OS=Mus musculus (Mouse) GN=Treml1 PE=1 SV=2	Q8K558	-0.0445299966566921	0.938764376826784	0	0.157350430221449	0.650803196373028	0	0.190852072931466		0
Q8CGK3_Lon protease homolog, mi.	proteomics_plasma	LAT	sp|Q8CGK3|LONM_MOUSE	Lon protease homolog, mitochondrial  OS=Mus musculus (Mouse) GN=Lonp1 PE=1 SV=2	Q8CGK3	-0.14611634944821	0.940505884366681	0	0.546946433032556	0.65406954102094	0	0.272893381458896	svm	0
P32848_Parvalbumin alpha	proteomics_plasma	LAT	sp|P32848|PRVA_MOUSE	Parvalbumin alpha  OS=Mus musculus (Mouse) GN=Pvalb PE=1 SV=3	P32848	0.119278654034147	0.940505884366681	0	0.617831080391682	0.538026284933182	0	0.152051453524933		0
Q64727_Vinculin	proteomics_plasma	LAT	sp|Q64727|VINC_MOUSE	Vinculin  OS=Mus musculus (Mouse) GN=Vcl PE=1 SV=4	Q64727	0.0712081300190128	0.940505884366681	0	0.593881495083689	0.287297637478688	0	0.0882126327216536		0
Q9Z0M6_CD97 antigen	proteomics_plasma	LAT	sp|Q9Z0M6|CD97_MOUSE	CD97 antigen  OS=Mus musculus (Mouse) GN=Cd97 PE=1 SV=2	Q9Z0M6	0.0513390263460103	0.940505884366681	0	0.570011802760245	0.141612281567107	0	0.02158611014876		0
Q9ET66_Peptidase inhibitor 16	proteomics_plasma	LAT	sp|Q9ET66|PI16_MOUSE	Peptidase inhibitor 16  OS=Mus musculus (Mouse) GN=Pi16 PE=1 SV=1	Q9ET66	0.04123831115621	0.940505884366681	0	0.96954809287972	0.00078368204934586	1	0.125681505992709		0
Q4KML4_Costars family protein A.	proteomics_plasma	LAT	sp|Q4KML4|ABRAL_MOUSE	Costars family protein ABRACL  OS=Mus musculus (Mouse) GN=Abracl PE=1 SV=1	Q4KML4	-0.0319250748152555	0.940505884366681	0	0.164890960405042	0.579530630657938	0	0.180274266203018		0
P06683_Complement component C9	proteomics_plasma	LAT	sp|P06683|CO9_MOUSE	Complement component C9  OS=Mus musculus (Mouse) GN=C9 PE=1 SV=2	P06683	-0.0210454642925768	0.940505884366681	0	-1.29904213425613	9.40429292461522e-12	1	0.230977242458789		0
P21614_Vitamin D-binding protein	proteomics_plasma	LAT	sp|P21614|VTDB_MOUSE	Vitamin D-binding protein  OS=Mus musculus (Mouse) GN=Gc PE=1 SV=2	P21614	-0.0148531602670232	0.940505884366681	0	-0.0854451886455685	0.504838535877742	0	0.349843095647203		0
P51910_Apolipoprotein D	proteomics_plasma	LAT	sp|P51910|APOD_MOUSE	Apolipoprotein D  OS=Mus musculus (Mouse) GN=Apod PE=1 SV=1	P51910	0.0122357495567513	0.940505884366681	0	-0.0464952363571633	0.648558479707412	0	0.0814951597135311		0
O88947_Coagulation factor X	proteomics_plasma	LAT	sp|O88947|FA10_MOUSE	Coagulation factor X  OS=Mus musculus (Mouse) GN=F10 PE=1 SV=1	O88947	-0.011190048381593	0.940505884366681	0	-0.0807760520512346	0.375490077920113	0	0.327524055511269		0
Q91X17_Uromodulin	proteomics_plasma	LAT	sp|Q91X17|UROM_MOUSE	Uromodulin  OS=Mus musculus (Mouse) GN=Umod PE=1 SV=1	Q91X17	0.0766804577665603	0.94768170061427	0	-0.283554922258315	0.722976821361029	0	0.417675995452942		0
Q8CDG3_Deubiquitinating protein.	proteomics_plasma	LAT	sp|Q8CDG3|VCIP1_MOUSE	Deubiquitinating protein VCIP135  OS=Mus musculus (Mouse) GN=Vcpip1 PE=1 SV=1	Q8CDG3	-0.00850575900608774	0.94768170061427	0	0.128948179793063	0.140888153842399	0	0.319321002223625		0
P01674_Ig kappa chain V-III reg.	proteomics_plasma	LAT	sp|P01674|KV3AM_MOUSE	Ig kappa chain V-III region PC 2154  OS=Mus musculus (Mouse) PE=1 SV=1	P01674	0.0619907369177533	0.948945539250408	0	0.628140545345612	0.273582945854082	0	0.286104873731689		0
P45700_Mannosyl-oligosaccharide.	proteomics_plasma	LAT	sp|P45700|MA1A1_MOUSE	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA  OS=Mus musculus (Mouse) GN=Man1a1 PE=1 SV=1	P45700	0.00654977755189279	0.948945539250408	0	-0.0348024864744083	0.635477475744837	0	0.0416133789941019		0
Q00898_Alpha-1-antitrypsin 1-5	proteomics_plasma	LAT	sp|Q00898|A1AT5_MOUSE	Alpha-1-antitrypsin 1-5  OS=Mus musculus (Mouse) GN=Serpina1e PE=1 SV=1	Q00898	0.0220315317221242	0.95735972228436	0	-2.33041351666259	5.83474744363284e-06	1	0.467718905132748		0
P47879_Insulin-like growth fact.	proteomics_plasma	LAT	sp|P47879|IBP4_MOUSE	Insulin-like growth factor-binding protein 4  OS=Mus musculus (Mouse) GN=Igfbp4 PE=1 SV=2	P47879	0.029264816770489	0.968562736842884	0	0.852659358181764	0.0134869565523625	1	0.206256262487448		0
Q8K182_Complement component C8 .	proteomics_plasma	LAT	sp|Q8K182|CO8A_MOUSE	Complement component C8 alpha chain  OS=Mus musculus (Mouse) GN=C8a PE=1 SV=1	Q8K182	-0.0162084679438372	0.968562736842884	0	-1.14742906610682	1.14012190919585e-10	1	0.20909741001921		0
Q9Z2L6_Multiple inositol polyph.	proteomics_plasma	LAT	sp|Q9Z2L6|MINP1_MOUSE	Multiple inositol polyphosphate phosphatase 1  OS=Mus musculus (Mouse) GN=Minpp1 PE=1 SV=3	Q9Z2L6	-0.0080533904883886	0.968562736842884	0	-0.109132781821494	0.284550898487934	0	0.308455290437178		0
A6X935_Inter alpha-trypsin inhi.	proteomics_plasma	LAT	sp|A6X935|ITIH4_MOUSE	Inter alpha-trypsin inhibitor, heavy chain 4  OS=Mus musculus (Mouse) GN=Itih4 PE=1 SV=2	A6X935	-0.00566654215090168	0.968562736842884	0	0.363565350351404	0.00218164247950564	1	0.438212825782731		0
P03987_Ig gamma-3 chain C region	proteomics_plasma	LAT	sp|P03987|IGHG3_MOUSE	Ig gamma-3 chain C region  OS=Mus musculus (Mouse) PE=1 SV=2	P03987	-0.0277116503931403	0.970196421754803	0	-0.1490197698675	0.730232485807814	0	0.132627346814163		0
P13595_Neural cell adhesion mol.	proteomics_plasma	LAT	sp|P13595|NCAM1_MOUSE	Neural cell adhesion molecule 1  OS=Mus musculus (Mouse) GN=Ncam1 PE=1 SV=3	P13595	-0.00599748832935987	0.970196421754803	0	0.145529392513595	0.168329798748448	0	0.23287802588798		0
Q61247_Alpha-2-antiplasmin	proteomics_plasma	LAT	sp|Q61247|A2AP_MOUSE	Alpha-2-antiplasmin  OS=Mus musculus (Mouse) GN=Serpinf2 PE=1 SV=1	Q61247	-0.00359660708354426	0.982313590326594	0	0.0543408272081436	0.520820600153103	0	0.101580545464356		0
O70165_Ficolin-1	proteomics_plasma	LAT	sp|O70165|FCN1_MOUSE	Ficolin-1  OS=Mus musculus (Mouse) GN=Fcn1 PE=1 SV=1	O70165	-0.00508330258983491	0.982634510799408	0	-0.122584547129971	0.147965346343595	0	0.266898854667376		0
O55042_Alpha-synuclein	proteomics_plasma	LAT	sp|O55042|SYUA_MOUSE	Alpha-synuclein  OS=Mus musculus (Mouse) GN=Snca PE=1 SV=2	O55042	0.0393878543964341	0.982656835415756	0	1.14125840632969	0.106821091354976	0	0.0199183862454698		0
Q9WUU7_Cathepsin Z	proteomics_plasma	LAT	sp|Q9WUU7|CATZ_MOUSE	Cathepsin Z  OS=Mus musculus (Mouse) GN=Ctsz PE=1 SV=1	Q9WUU7	0.0332084694603125	0.982656835415756	0	1.71603580645236	0.00108502582379536	1	0.125265930129143		0
P99026_Proteasome subunit beta .	proteomics_plasma	LAT	sp|P99026|PSB4_MOUSE	Proteasome subunit beta type-4  OS=Mus musculus (Mouse) GN=Psmb4 PE=1 SV=1	P99026	0.0237523766935261	0.982656835415756	0	0.899626059942189	0.0430611784555163	1	0.327118125445299		0
2655975682_LSMBO IPHC BiognosysiRT-.	proteomics_plasma	LAT	sp|2655975682|BiognosysiRT-Kit_WR_fusion	LSMBO IPHC BiognosysiRT-Kit_WR_fusion	2655975682	0.00713402854202627	0.982656835415756	0	0.141315483002852	0.368147273362141	0	0.0275004676222375		0
P01843_Ig lambda-1 chain C regi.	proteomics_plasma	LAT	sp|P01843|LAC1_MOUSE	Ig lambda-1 chain C region  OS=Mus musculus (Mouse) PE=1 SV=1	P01843	0.0147945155833611	0.983030500138059	0	0.232966742252302	0.554947309424001	0	0.139708000755663		0
O08677_Kininogen-1	proteomics_plasma	LAT	sp|O08677|KNG1_MOUSE	Kininogen-1  OS=Mus musculus (Mouse) GN=Kng1 PE=1 SV=1	O08677	-0.00369419711535102	0.983030500138059	0	0.0104541197582932	0.934266886442077	0	0.197817014249136		0
Q61838_Pregnancy zone protein	proteomics_plasma	LAT	sp|Q61838|PZP_MOUSE	Pregnancy zone protein  OS=Mus musculus (Mouse) GN=Pzp PE=1 SV=3	Q61838	0.00195153865896458	0.983128413820258	0	-0.11111592166958	0.179461698516178	0	0.458603008251262		0
P01887_Beta-2-microglobulin	proteomics_plasma	LAT	sp|P01887|B2MG_MOUSE	Beta-2-microglobulin  OS=Mus musculus (Mouse) GN=B2m PE=1 SV=2	P01887	0.000694843357340602	0.990285142606985	0	-0.336263797371487	0.0144911072390482	1	0.116311862518731		0
Q8BND5_Sulfhydryl oxidase 1	proteomics_plasma	LAT	sp|Q8BND5|QSOX1_MOUSE	Sulfhydryl oxidase 1  OS=Mus musculus (Mouse) GN=Qsox1 PE=1 SV=1	Q8BND5	-0.00139049437433059	0.991552803019217	0	0.0477013687612988	0.614928160621851	0	0.319890814466451		0
P01783_Ig heavy chain V region .	proteomics_plasma	LAT	sp|P01783|HVM16_MOUSE	Ig heavy chain V region MOPC 21  OS=Mus musculus (Mouse) PE=1 SV=1	P01783	0.00847988069493866	0.992779854233181	0	0.374667593073859	0.3034933971563	0	0.126413966081311		0
P28666_Murinoglobulin-2	proteomics_plasma	LAT	sp|P28666|MUG2_MOUSE	Murinoglobulin-2  OS=Mus musculus (Mouse) GN=Mug2 PE=1 SV=2	P28666	-0.00370549281069543	0.998213707988887	0	-1.0053518521869	0.0578913382991866	0	0.182869267033578		0
P01872_Immunoglobulin heavy con.	proteomics_plasma	LAT	sp|P01872|IGHM_MOUSE	Immunoglobulin heavy constant mu  OS=Mus musculus (Mouse) GN=Ighm PE=1 SV=2	P01872	0.00292766484758644	0.998213707988887	0	0.156775171539174	0.524913260440141	0	0.398030688432669		0
Q8VCC2_Liver carboxylesterase 1	proteomics_plasma	LAT	sp|Q8VCC2|EST1_MOUSE	Liver carboxylesterase 1  OS=Mus musculus (Mouse) GN=Ces1 PE=1 SV=1	Q8VCC2	0.00409341777343641	0.999515001347033	0	0.59388230286055	4.72042237129317e-05	1	0.000496788598047337		0
O09061_Proteasome subunit beta .	proteomics_plasma	LAT	sp|O09061|PSB1_MOUSE	Proteasome subunit beta type-1  OS=Mus musculus (Mouse) GN=Psmb1 PE=1 SV=1	O09061	0.000939738307579319	0.999515001347033	0	0.250843424542197	0.614928160621851	0	0.344952452047864		0
