variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
P03921_NADH-ubiquinone oxidored.	proteomics_liver	MX2	sp|P03921|NU5M_MOUSE	NADH-ubiquinone oxidoreductase chain 5  OS=Mus musculus (Mouse) GN=Mtnd5 PE=1 SV=3	P03921	0.343044718430512	0.00175863168209564	1	-0.390796616486778	0.000119368213879425	1	1.63315371214721		0
P62270_40S ribosomal protein S18	proteomics_liver	MX2	sp|P62270|RS18_MOUSE	40S ribosomal protein S18  OS=Mus musculus (Mouse) GN=Rps18 PE=1 SV=3	P62270	-0.194689949221274	0.00178227637315045	1	-0.00699080952817255	0.992959749923879	0	2.51533627005015		0
O70435_Proteasome subunit alpha.	proteomics_liver	MX2	sp|O70435|PSA3_MOUSE	Proteasome subunit alpha type-3  OS=Mus musculus (Mouse) GN=Psma3 PE=1 SV=3	O70435	-0.144150784801298	0.00195268277652989	1	0.165876924775596	0.000120062139854735	1	1.58441899989931		0
Q6P8J2_Diamine acetyltransferas.	proteomics_liver	MX2	sp|Q6P8J2|SAT2_MOUSE	Diamine acetyltransferase 2  OS=Mus musculus (Mouse) GN=Sat2 PE=1 SV=1	Q6P8J2	-0.248247100621448	0.00212165090175911	1	0.520511367124936	2.64322665569628e-08	1	1.09821522991858		0
Q9QZ49_UBX domain-containing pr.	proteomics_liver	MX2	sp|Q9QZ49|UBXN8_MOUSE	UBX domain-containing protein 8  OS=Mus musculus (Mouse) GN=Ubxn8 PE=1 SV=1	Q9QZ49	-0.415674161327839	0.0021942291251435	1	0.286485925487995	0.0107447706085455	1	1.91432895291751		0
P35980_60S ribosomal protein L18	proteomics_liver	MX2	sp|P35980|RL18_MOUSE	60S ribosomal protein L18  OS=Mus musculus (Mouse) GN=Rpl18 PE=1 SV=3	P35980	-0.197497969532737	0.0021942291251435	1	0.134947262707048	0.0113708042127104	1	2.19402084577277		0
Q9CQ60_6-phosphogluconolactonase	proteomics_liver	MX2	sp|Q9CQ60|6PGL_MOUSE	6-phosphogluconolactonase  OS=Mus musculus (Mouse) GN=Pgls PE=1 SV=1	Q9CQ60	-0.19339342451168	0.0021942291251435	1	-0.0863543515720409	0.13367470449888	0	2.23061926613308		0
Q9ERE7_LRP chaperone MESD	proteomics_liver	MX2	sp|Q9ERE7|MESD_MOUSE	LRP chaperone MESD  OS=Mus musculus (Mouse) GN=Mesd PE=1 SV=1	Q9ERE7	-0.320128503548176	0.0022611889936174	1	0.453991991370433	1.21068908741784e-05	1	1.60258029893264		0
Q99JI6_Ras-related protein Rap-.	proteomics_liver	MX2	sp|Q99JI6|RAP1B_MOUSE	Ras-related protein Rap-1b  OS=Mus musculus (Mouse) GN=Rap1b PE=1 SV=2	Q99JI6	-0.182632578725872	0.00251040915186489	1	0.287020878507651	3.48512212525168e-06	1	1.42973944125893		0
P19783_Cytochrome c oxidase sub.	proteomics_liver	MX2	sp|P19783|COX41_MOUSE	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial  OS=Mus musculus (Mouse) GN=Cox4i1 PE=1 SV=2	P19783	-0.156632641994033	0.00254179013740028	1	0.12001678070736	0.00591993901854788	1	1.94949566906964		0
P56379_6.8 kDa mitochondrial pr.	proteomics_liver	MX2	sp|P56379|68MP_MOUSE	6.8 kDa mitochondrial proteolipid  OS=Mus musculus (Mouse) GN=Mp68 PE=1 SV=1	P56379	-0.306308982870352	0.00275782314648968	1	0.347244712647729	0.00020929044164152	1	1.56944641821876		0
Q9D1D4_Transmembrane emp24 doma.	proteomics_liver	MX2	sp|Q9D1D4|TMEDA_MOUSE	Transmembrane emp24 domain-containing protein 10  OS=Mus musculus (Mouse) GN=Tmed10 PE=1 SV=1	Q9D1D4	-0.233020485190515	0.00280646717206763	1	0.00281222896499855	0.877280701773052	0	2.43712381208659		0
P10854_Histone H2B type 1-M	proteomics_liver	MX2	sp|P10854|H2B1M_MOUSE	Histone H2B type 1-M  OS=Mus musculus (Mouse) GN=Hist1h2bm PE=1 SV=2	P10854	-0.188021475368224	0.00281318224422086	1	0.342537757708396	4.54185811484006e-07	1	1.31655302385483		0
P63001_Ras-related C3 botulinum.	proteomics_liver	MX2	sp|P63001|RAC1_MOUSE	Ras-related C3 botulinum toxin substrate 1  OS=Mus musculus (Mouse) GN=Rac1 PE=1 SV=1	P63001	-0.154082426246575	0.00285802916640683	1	0.279037974080133	5.12006187906789e-07	1	1.34116599747704		0
P61027_Ras-related protein Rab-.	proteomics_liver	MX2	sp|P61027|RAB10_MOUSE	Ras-related protein Rab-10  OS=Mus musculus (Mouse) GN=Rab10 PE=1 SV=1	P61027	-0.213248252998966	0.002977216189548	1	0.232090008391456	0.000357283919153845	1	1.70622914278059		0
P16331_Phenylalanine-4-hydroxyl.	proteomics_liver	MX2	sp|P16331|PH4H_MOUSE	Phenylalanine-4-hydroxylase  OS=Mus musculus (Mouse) GN=Pah PE=1 SV=4	P16331	0.200899475955111	0.00320281913241023	1	-0.156391141257807	0.00637518811689505	1	1.87411378342289		0
P97807_Fumarate hydratase, mito.	proteomics_liver	MX2	sp|P97807|FUMH_MOUSE	Fumarate hydratase, mitochondrial  OS=Mus musculus (Mouse) GN=Fh PE=1 SV=3	P97807	0.156553052124117	0.00324710472357343	1	-0.202445409813862	6.27758379081843e-05	1	1.4483602634536		0
A2ATU0_Probable 2-oxoglutarate .	proteomics_liver	MX2	sp|A2ATU0|DHTK1_MOUSE	Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial  OS=Mus musculus (Mouse) GN=Dhtkd1 PE=1 SV=1	A2ATU0	0.357629280513461	0.00326007581582838	1	-0.66624003077748	4.25963278512009e-07	1	1.33472884822769		0
O70492_Sorting nexin-3	proteomics_liver	MX2	sp|O70492|SNX3_MOUSE	Sorting nexin-3  OS=Mus musculus (Mouse) GN=Snx3 PE=1 SV=3	O70492	-0.248008302552492	0.00328758698460841	1	0.204000839139081	0.00447756323856915	1	2.01857899132469		0
P62311_U6 snRNA-associated Sm-l.	proteomics_liver	MX2	sp|P62311|LSM3_MOUSE	U6 snRNA-associated Sm-like protein LSm3  OS=Mus musculus (Mouse) GN=Lsm3 PE=1 SV=2	P62311	-0.396877466790571	0.00340537362079012	1	0.453782650268373	0.000261725468391896	1	1.63939675583181		0
Q9QXE0_2-hydroxyacyl-CoA lyase 1	proteomics_liver	MX2	sp|Q9QXE0|HACL1_MOUSE	2-hydroxyacyl-CoA lyase 1  OS=Mus musculus (Mouse) GN=Hacl1 PE=1 SV=2	Q9QXE0	0.193466521070739	0.00340537362079012	1	0.454216930796576	6.27652127539089e-10	1	1.43536712730161		0
O35215_D-dopachrome decarboxyla.	proteomics_liver	MX2	sp|O35215|DOPD_MOUSE	D-dopachrome decarboxylase  OS=Mus musculus (Mouse) GN=Ddt PE=1 SV=3	O35215	-0.206588513267366	0.00347983659558406	1	0.316442590397223	8.76767977413233e-06	1	1.33908182457228		0
P62305_Small nuclear ribonucleo.	proteomics_liver	MX2	sp|P62305|RUXE_MOUSE	Small nuclear ribonucleoprotein E  OS=Mus musculus (Mouse) GN=Snrpe PE=1 SV=1	P62305	-0.311749892958055	0.00408652023716537	1	0.255943232292026	0.0053629771732386	1	1.73102742734887		0
Q60605_Myosin light polypeptide.	proteomics_liver	MX2	sp|Q60605|MYL6_MOUSE	Myosin light polypeptide 6  OS=Mus musculus (Mouse) GN=Myl6 PE=1 SV=3	Q60605	-0.234664718731178	0.00408652023716537	1	0.195958592746056	0.0047942259262706	1	1.84410545097848		0
O88653_Ragulator complex protei.	proteomics_liver	MX2	sp|O88653|LTOR3_MOUSE	Ragulator complex protein LAMTOR3  OS=Mus musculus (Mouse) GN=Lamtor3 PE=1 SV=1	O88653	-0.29091823337421	0.00416950850164638	1	0.376167223450494	8.71336561329345e-05	1	1.49552959410209		0
P62301_40S ribosomal protein S13	proteomics_liver	MX2	sp|P62301|RS13_MOUSE	40S ribosomal protein S13  OS=Mus musculus (Mouse) GN=Rps13 PE=1 SV=2	P62301	-0.178812208716593	0.00424807527443463	1	0.0446618482999881	0.351314542971041	0	2.31109758625672		0
P62855_40S ribosomal protein S26	proteomics_liver	MX2	sp|P62855|RS26_MOUSE	40S ribosomal protein S26  OS=Mus musculus (Mouse) GN=Rps26 PE=1 SV=3	P62855	-0.173927281652151	0.00434302023615902	1	0.166483754129032	0.00174563786110136	1	1.76345499530992		0
Q01768_Nucleoside diphosphate k.	proteomics_liver	MX2	sp|Q01768|NDKB_MOUSE	Nucleoside diphosphate kinase B  OS=Mus musculus (Mouse) GN=Nme2 PE=1 SV=1	Q01768	-0.165203781994666	0.00441956142155678	1	-0.128886137745226	0.0108877525663633	1	2.15389358615667		0
Q9D6K5_Synaptojanin-2-binding p.	proteomics_liver	MX2	sp|Q9D6K5|SYJ2B_MOUSE	Synaptojanin-2-binding protein  OS=Mus musculus (Mouse) GN=Synj2bp PE=1 SV=1	Q9D6K5	-0.293362500999731	0.0053040852412999	1	0.513049240744557	2.66370497210769e-06	1	1.28437163014586		0
Q99LY9_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q99LY9|NDUS5_MOUSE	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5  OS=Mus musculus (Mouse) GN=Ndufs5 PE=1 SV=3	Q99LY9	-0.17404741614823	0.0057524265390339	1	-0.0770543013321081	0.180563981105841	0	2.08639771358605		0
Q9CRB3_5-hydroxyisourate hydrol.	proteomics_liver	MX2	sp|Q9CRB3|HIUH_MOUSE	5-hydroxyisourate hydrolase  OS=Mus musculus (Mouse) GN=Urah PE=1 SV=1	Q9CRB3	-0.185485339951367	0.00586262184997672	1	-0.0430491449914676	0.554797899642883	0	2.22508146379272		0
Q9CQA3_Succinate dehydrogenase .	proteomics_liver	MX2	sp|Q9CQA3|SDHB_MOUSE	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial  OS=Mus musculus (Mouse) GN=Sdhb PE=1 SV=1	Q9CQA3	-0.131676025037642	0.0060873388321525	1	0.0797775962457941	0.0406677672907157	1	2.06671201426202		0
Q9D8B4_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q9D8B4|NDUAB_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11  OS=Mus musculus (Mouse) GN=Ndufa11 PE=1 SV=2	Q9D8B4	-0.21164575531467	0.00610209965460485	1	-0.135951422243636	0.04456083419288	1	2.14976098741702		0
P14869_60S acidic ribosomal pro.	proteomics_liver	MX2	sp|P14869|RLA0_MOUSE	60S acidic ribosomal protein P0  OS=Mus musculus (Mouse) GN=Rplp0 PE=1 SV=3	P14869	-0.13612133517934	0.00610209965460485	1	0.019837952631292	0.583914455816429	0	2.43780423918206		0
Q4KML4_Costars family protein A.	proteomics_liver	MX2	sp|Q4KML4|ABRAL_MOUSE	Costars family protein ABRACL  OS=Mus musculus (Mouse) GN=Abracl PE=1 SV=1	Q4KML4	-0.464499290922816	0.00686725198197163	1	0.253425510808391	0.0670864508117822	0	1.72171383463138		0
Q9WV85_Nucleoside diphosphate k.	proteomics_liver	MX2	sp|Q9WV85|NDK3_MOUSE	Nucleoside diphosphate kinase 3  OS=Mus musculus (Mouse) GN=Nme3 PE=1 SV=3	Q9WV85	-0.254448137087682	0.00686725198197163	1	0.422987952949224	8.52293493295851e-06	1	1.38158964973102		0
Q9ERS2_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q9ERS2|NDUAD_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13  OS=Mus musculus (Mouse) GN=Ndufa13 PE=1 SV=3	Q9ERS2	-0.19783908098918	0.00686725198197163	1	-0.0535160857120438	0.478967229876081	0	2.12826181392179		0
Q9QXD1_Peroxisomal acyl-coenzym.	proteomics_liver	MX2	sp|Q9QXD1|ACOX2_MOUSE	Peroxisomal acyl-coenzyme A oxidase 2  OS=Mus musculus (Mouse) GN=Acox2 PE=1 SV=2	Q9QXD1	0.155251207118795	0.00686725198197163	1	-0.659433377862289	1.24767945929344e-12	1	0.580003630925818		0
P84089_Enhancer of rudimentary .	proteomics_liver	MX2	sp|P84089|ERH_MOUSE	Enhancer of rudimentary homolog  OS=Mus musculus (Mouse) GN=Erh PE=1 SV=1	P84089	-0.31014799279912	0.00694792829279911	1	0.237294448808839	0.0131823364290225	1	1.99200553580909		0
Q8K4F5_Protein ABHD11	proteomics_liver	MX2	sp|Q8K4F5|ABHDB_MOUSE	Protein ABHD11  OS=Mus musculus (Mouse) GN=Abhd11 PE=1 SV=1	Q8K4F5	-0.210321912154811	0.0069671878136387	1	0.250240688752484	0.000405309991694513	1	1.75216845040259		0
Q8QZR5_Alanine aminotransferase.	proteomics_liver	MX2	sp|Q8QZR5|ALAT1_MOUSE	Alanine aminotransferase 1  OS=Mus musculus (Mouse) GN=Gpt PE=1 SV=3	Q8QZR5	0.188592190098781	0.0069814539037278	1	-0.00864703221453667	0.81096403991781	0	2.07917600021801		0
P62858_40S ribosomal protein S28	proteomics_liver	MX2	sp|P62858|RS28_MOUSE	40S ribosomal protein S28  OS=Mus musculus (Mouse) GN=Rps28 PE=1 SV=1	P62858	-0.527687420976125	0.00704982684056241	1	0.300134865259793	0.0584575408715848	0	1.92151130035528		0
P56593_Cytochrome P450 2A12	proteomics_liver	MX2	sp|P56593|CP2AC_MOUSE	Cytochrome P450 2A12  OS=Mus musculus (Mouse) GN=Cyp2a12 PE=1 SV=2	P56593	0.217173850907926	0.00723235024427333	1	0.157508748223346	0.0250259925212971	1	1.81417588083876		0
Q9D071_MMS19 nucleotide excisio.	proteomics_liver	MX2	sp|Q9D071|MMS19_MOUSE	MMS19 nucleotide excision repair protein homolog  OS=Mus musculus (Mouse) GN=Mms19 PE=1 SV=1	Q9D071	0.288101002939843	0.00758874950653659	1	-0.348511650129186	0.000388061146152519	1	1.62354013186763		0
Q9QXT0_Protein canopy homolog 2	proteomics_liver	MX2	sp|Q9QXT0|CNPY2_MOUSE	Protein canopy homolog 2  OS=Mus musculus (Mouse) GN=Cnpy2 PE=1 SV=1	Q9QXT0	-0.215210612588088	0.00778797343830288	1	0.157885054781474	0.0184987646767747	1	1.89749024787941		0
Q8R0Y6_Cytosolic 10-formyltetra.	proteomics_liver	MX2	sp|Q8R0Y6|AL1L1_MOUSE	Cytosolic 10-formyltetrahydrofolate dehydrogenase  OS=Mus musculus (Mouse) GN=Aldh1l1 PE=1 SV=1	Q8R0Y6	0.226461085016009	0.00783213501618198	1	-0.265600094575468	0.000543252988611391	1	1.80937346099713		0
Q7TMF3_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q7TMF3|NDUAC_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12  OS=Mus musculus (Mouse) GN=Ndufa12 PE=1 SV=2	Q7TMF3	-0.195755157961241	0.00783213501618198	1	0.0156958452311606	0.74039083343216	0	1.9915178719892		0
Q3URE1_Acyl-CoA synthetase fami.	proteomics_liver	MX2	sp|Q3URE1|ACSF3_MOUSE	Acyl-CoA synthetase family member 3, mitochondrial  OS=Mus musculus (Mouse) GN=Acsf3 PE=1 SV=2	Q3URE1	0.308683046437043	0.00808345456126858	1	-0.255218791737956	0.00939134250093827	1	1.70474628252398		0
Q9DCS2_Methyltransferase-like 26	proteomics_liver	MX2	sp|Q9DCS2|MTL26_MOUSE	Methyltransferase-like 26  OS=Mus musculus (Mouse) GN=Mettl26 PE=1 SV=1	Q9DCS2	-0.206546665103797	0.00809530791687232	1	-0.24669243434462	0.00037026476349752	1	1.97960766496406		0
P24456_Cytochrome P450 2D10	proteomics_liver	MX2	sp|P24456|CP2DA_MOUSE	Cytochrome P450 2D10  OS=Mus musculus (Mouse) GN=Cyp2d10 PE=1 SV=2	P24456	0.138359450619056	0.00809530791687232	1	-0.120588494817078	0.00662018576260548	1	1.54226837864043		0
Q8BH95_Enoyl-CoA hydratase, mit.	proteomics_liver	MX2	sp|Q8BH95|ECHM_MOUSE	Enoyl-CoA hydratase, mitochondrial  OS=Mus musculus (Mouse) GN=Echs1 PE=1 SV=1	Q8BH95	-0.139946022860151	0.0086830022440683	1	0.281926612858292	8.87547223499139e-07	1	1.21419209003976		0
Q9EQI8_39S ribosomal protein L4.	proteomics_liver	MX2	sp|Q9EQI8|RM46_MOUSE	39S ribosomal protein L46, mitochondrial  OS=Mus musculus (Mouse) GN=Mrpl46 PE=1 SV=1	Q9EQI8	-0.24339102998503	0.00942577149555783	1	-0.0418794432506004	0.711760360228723	0	2.06767924880193		0
Q9ET22_Dipeptidyl peptidase 2	proteomics_liver	MX2	sp|Q9ET22|DPP2_MOUSE	Dipeptidyl peptidase 2  OS=Mus musculus (Mouse) GN=Dpp7 PE=1 SV=2	Q9ET22	-1.36953919836762	0.00945340760889272	1	0.0588733590547896	0.824172489258384	0	2.09453394253552		0
Q6UJY2_Sodium/hydrogen exchange.	proteomics_liver	MX2	sp|Q6UJY2|SL9C1_MOUSE	Sodium/hydrogen exchanger 10  OS=Mus musculus (Mouse) GN=Slc9c1 PE=1 SV=3	Q6UJY2	-0.267347831474925	0.00945340760889272	1	0.105155978075835	0.194119869818215	0	1.88135101354729		0
Q9D710_Thioredoxin-related tran.	proteomics_liver	MX2	sp|Q9D710|TMX2_MOUSE	Thioredoxin-related transmembrane protein 2  OS=Mus musculus (Mouse) GN=Tmx2 PE=1 SV=1	Q9D710	0.702825964273689	0.00963004808159988	1	-0.618396174367902	0.00724757303776641	1	1.50857565330539		0
P13516_Acyl-CoA desaturase 1	proteomics_liver	MX2	sp|P13516|ACOD1_MOUSE	Acyl-CoA desaturase 1  OS=Mus musculus (Mouse) GN=Scd1 PE=1 SV=2	P13516	0.678037871733174	0.0100396902143435	1	-0.876608181465613	0.000302751503121476	1	1.4591194633192		0
P29758_Ornithine aminotransfera.	proteomics_liver	MX2	sp|P29758|OAT_MOUSE	Ornithine aminotransferase, mitochondrial  OS=Mus musculus (Mouse) GN=Oat PE=1 SV=1	P29758	0.396224518016936	0.0101761187385623	1	0.242220859039339	0.0741795222096916	0	2.11096918398057		0
Q9WTP7_GTP:AMP phosphotransfera.	proteomics_liver	MX2	sp|Q9WTP7|KAD3_MOUSE	GTP:AMP phosphotransferase AK3, mitochondrial  OS=Mus musculus (Mouse) GN=Ak3 PE=1 SV=3	Q9WTP7	-0.105205815513827	0.0101949732786536	1	0.224939180692882	4.93888454185812e-07	1	1.158897258373		0
Q61171_Peroxiredoxin-2	proteomics_liver	MX2	sp|Q61171|PRDX2_MOUSE	Peroxiredoxin-2  OS=Mus musculus (Mouse) GN=Prdx2 PE=1 SV=3	Q61171	-0.143145933463071	0.0102569890324233	1	0.0398314958306401	0.358043337748772	0	1.88886020097185		0
P60060_Protein transport protei.	proteomics_liver	MX2	sp|P60060|SC61G_MOUSE	Protein transport protein Sec61 subunit gamma  OS=Mus musculus (Mouse) GN=Sec61g PE=3 SV=1	P60060	-0.350472790201749	0.010320551351756	1	0.150243513372729	0.166122285642925	0	2.04112157221291		0
Q9CXV1_Succinate dehydrogenase .	proteomics_liver	MX2	sp|Q9CXV1|DHSD_MOUSE	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial  OS=Mus musculus (Mouse) GN=Sdhd PE=1 SV=2	Q9CXV1	-0.215334356790347	0.010320551351756	1	0.0530302895764905	0.415764395902422	0	2.04651143701604		0
Q9DBC7_cAMP-dependent protein k.	proteomics_liver	MX2	sp|Q9DBC7|KAP0_MOUSE	cAMP-dependent protein kinase type I-alpha regulatory subunit  OS=Mus musculus (Mouse) GN=Prkar1a PE=1 SV=3	Q9DBC7	1.32741939802381	0.0106505719151205	1	0.130044619291091	0.876617031780811	0	1.86607667025848		0
Q9D0F9_Phosphoglucomutase-1	proteomics_liver	MX2	sp|Q9D0F9|PGM1_MOUSE	Phosphoglucomutase-1  OS=Mus musculus (Mouse) GN=Pgm1 PE=1 SV=4	Q9D0F9	0.0834380688843446	0.0108937809358224	1	-0.15942795067669	3.21309890493377e-06	1	1.29548990574396		0
Q8BFZ9_Erlin-2	proteomics_liver	MX2	sp|Q8BFZ9|ERLN2_MOUSE	Erlin-2  OS=Mus musculus (Mouse) GN=Erlin2 PE=1 SV=1	Q8BFZ9	1.03140336592343	0.0114121861088532	1	0.262347293014155	0.545124732701552	0	1.968242551273		0
Q3UZZ6_Sulfotransferase 1 famil.	proteomics_liver	MX2	sp|Q3UZZ6|ST1D1_MOUSE	Sulfotransferase 1 family member D1  OS=Mus musculus (Mouse) GN=Sult1d1 PE=1 SV=1	Q3UZZ6	0.349295778736263	0.011621877019249	1	0.768340076565636	4.18843473307143e-08	1	1.3470571333438		0
Q8BQ48_Centrosomal protein of 2.	proteomics_liver	MX2	sp|Q8BQ48|CE295_MOUSE	Centrosomal protein of 295 kDa  OS=Mus musculus (Mouse) GN=Cep295 PE=1 SV=3	Q8BQ48	-0.286033518995204	0.011621877019249	1	0.147069180835476	0.106646440489151	0	1.96569381165618		0
Q91X34_Bile acid-CoA:amino acid.	proteomics_liver	MX2	sp|Q91X34|BAAT_MOUSE	Bile acid-CoA:amino acid N-acyltransferase  OS=Mus musculus (Mouse) GN=Baat PE=1 SV=1	Q91X34	0.167109002221324	0.0125525294195159	1	-0.611788919656398	9.31757460418332e-11	1	0.4842639880169		0
Q9CQ69_Cytochrome b-c1 complex .	proteomics_liver	MX2	sp|Q9CQ69|QCR8_MOUSE	Cytochrome b-c1 complex subunit 8  OS=Mus musculus (Mouse) GN=Uqcrq PE=1 SV=3	Q9CQ69	-0.247082045859859	0.0133384421397825	1	0.0113150377781928	0.826109717650928	0	2.08137781122336		0
P84078_ADP-ribosylation factor 1	proteomics_liver	MX2	sp|P84078|ARF1_MOUSE	ADP-ribosylation factor 1  OS=Mus musculus (Mouse) GN=Arf1 PE=1 SV=2	P84078	-0.144424982516913	0.0133612818376463	1	0.192743951135903	0.000331932499588163	1	1.65066066610999		0
Q8BHE8_m-AAA protease-interacti.	proteomics_liver	MX2	sp|Q8BHE8|MAIP1_MOUSE	m-AAA protease-interacting protein 1, mitochondrial  OS=Mus musculus (Mouse) GN=Maip1 PE=1 SV=1	Q8BHE8	-0.341007970449997	0.0135220397263522	1	0.0827005229525035	0.439196682952495	0	1.90863875645766		0
Q9R1S7_Multidrug resistance-ass.	proteomics_liver	MX2	sp|Q9R1S7|MRP6_MOUSE	Multidrug resistance-associated protein 6  OS=Mus musculus (Mouse) GN=Abcc6 PE=1 SV=3	Q9R1S7	0.859766380367976	0.0141192019302077	1	0.213474628948049	0.569241400926264	0	1.8884317279592		0
Q9D3D9_ATP synthase subunit del.	proteomics_liver	MX2	sp|Q9D3D9|ATPD_MOUSE	ATP synthase subunit delta, mitochondrial  OS=Mus musculus (Mouse) GN=Atp5f1d PE=1 SV=1	Q9D3D9	-0.233586482507597	0.0141192019302077	1	0.199683819041557	0.0123874342286201	1	1.85783515722562		0
P48771_Cytochrome c oxidase sub.	proteomics_liver	MX2	sp|P48771|CX7A2_MOUSE	Cytochrome c oxidase subunit 7A2, mitochondrial  OS=Mus musculus (Mouse) GN=Cox7a2 PE=1 SV=2	P48771	-0.2930999191552	0.0141972948283307	1	0.185327535779528	0.056947144920538	0	1.68522071792788		0
Q8BLN5_Lanosterol synthase	proteomics_liver	MX2	sp|Q8BLN5|ERG7_MOUSE	Lanosterol synthase  OS=Mus musculus (Mouse) GN=Lss PE=1 SV=2	Q8BLN5	1.5647189483961	0.0143240623220807	1	0.475158155637253	0.460944030613629	0	1.83769007049997		0
Q9JLZ3_Methylglutaconyl-CoA hyd.	proteomics_liver	MX2	sp|Q9JLZ3|AUHM_MOUSE	Methylglutaconyl-CoA hydratase, mitochondrial  OS=Mus musculus (Mouse) GN=Auh PE=1 SV=1	Q9JLZ3	-0.141594562057488	0.0147543228270138	1	0.18754803224185	0.0004049011888858	1	1.23226325686448		0
Q923D2_Flavin reductase (NADPH)	proteomics_liver	MX2	sp|Q923D2|BLVRB_MOUSE	Flavin reductase (NADPH)  OS=Mus musculus (Mouse) GN=Blvrb PE=1 SV=3	Q923D2	-0.23924948462324	0.015118500213515	1	-0.0976229407364535	0.286378818422815	0	1.97165034990266		0
Q6ZWN5_40S ribosomal protein S9	proteomics_liver	MX2	sp|Q6ZWN5|RS9_MOUSE	40S ribosomal protein S9  OS=Mus musculus (Mouse) GN=Rps9 PE=1 SV=3	Q6ZWN5	-0.114920649941936	0.0152036414876594	1	0.0464323132768527	0.212531389487292	0	2.19113248067741		0
P19536_Cytochrome c oxidase sub.	proteomics_liver	MX2	sp|P19536|COX5B_MOUSE	Cytochrome c oxidase subunit 5B, mitochondrial  OS=Mus musculus (Mouse) GN=Cox5b PE=1 SV=1	P19536	-0.227430883943821	0.0154880892838045	1	0.156635939187641	0.0421478395628881	1	1.83026689403528		0
O54962_Barrier-to-autointegrati.	proteomics_liver	MX2	sp|O54962|BAF_MOUSE	Barrier-to-autointegration factor  OS=Mus musculus (Mouse) GN=Banf1 PE=1 SV=1	O54962	-0.41021674835126	0.0158010080874715	1	-0.0632935513091795	0.767856552116255	0	1.98027995308265		0
P05201_Aspartate aminotransfera.	proteomics_liver	MX2	sp|P05201|AATC_MOUSE	Aspartate aminotransferase, cytoplasmic  OS=Mus musculus (Mouse) GN=Got1 PE=1 SV=3	P05201	0.350075102606091	0.0158010080874715	1	0.286485651762501	0.0214774408844564	1	1.92703130292995		0
Q78IK2_Up-regulated during skel.	proteomics_liver	MX2	sp|Q78IK2|USMG5_MOUSE	Up-regulated during skeletal muscle growth protein 5  OS=Mus musculus (Mouse) GN=Usmg5 PE=1 SV=1	Q78IK2	-0.225646363062125	0.0158010080874715	1	0.1364737149818	0.0716690589286789	0	1.71828715956647		0
Q9CQX2_Cytochrome b5 type B	proteomics_liver	MX2	sp|Q9CQX2|CYB5B_MOUSE	Cytochrome b5 type B  OS=Mus musculus (Mouse) GN=Cyb5b PE=1 SV=1	Q9CQX2	-0.217789096679223	0.0161839570243209	1	0.132652942346777	0.071087501489717	0	1.85458533443993		0
P0DN34_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|P0DN34|NDUB1_MOUSE	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1  OS=Mus musculus (Mouse) GN=Ndufb1 PE=1 SV=1	P0DN34	-0.356004421936774	0.0162269152263298	1	-0.0794245302755776	0.628290882323061	0	1.91760781141163		0
P51410_60S ribosomal protein L9	proteomics_liver	MX2	sp|P51410|RL9_MOUSE	60S ribosomal protein L9  OS=Mus musculus (Mouse) GN=Rpl9 PE=2 SV=2	P51410	-0.117061445393627	0.0162269152263298	1	0.0551326050745082	0.156861429769863	0	2.03387521815081		0
Q9WTX6_Cullin-1	proteomics_liver	MX2	sp|Q9WTX6|CUL1_MOUSE	Cullin-1  OS=Mus musculus (Mouse) GN=Cul1 PE=1 SV=1	Q9WTX6	1.83982178576684	0.0165699979551407	1	0.535497955953048	0.494501149307384	0	1.93558604237682	svm	0
