variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
P62962_Profilin-1	proteomics_liver	LAT	sp|P62962|PROF1_MOUSE	Profilin-1  OS=Mus musculus (Mouse) GN=Pfn1 PE=1 SV=2	P62962	-0.233989630090292	0.011391385559658	1	0.116716633603076	0.0548914897030877	0	2.29510494799239	forest	0.251064676451356
Q8R1S9_Sodium-coupled neutral a.	proteomics_liver	LAT	sp|Q8R1S9|S38A4_MOUSE	Sodium-coupled neutral amino acid transporter 4  OS=Mus musculus (Mouse) GN=Slc38a4 PE=1 SV=1	Q8R1S9	2.49779949304535	0.0117224600598476	1	-0.615071152395775	0.327997941503355	0	2.07575616864562		0
P57780_Alpha-actinin-4	proteomics_liver	LAT	sp|P57780|ACTN4_MOUSE	Alpha-actinin-4  OS=Mus musculus (Mouse) GN=Actn4 PE=1 SV=1	P57780	0.472488633117123	0.0117224600598476	1	0.338633799691596	0.14156461199541	0	2.00823869107356		0
Q9QXD1_Peroxisomal acyl-coenzym.	proteomics_liver	LAT	sp|Q9QXD1|ACOX2_MOUSE	Peroxisomal acyl-coenzyme A oxidase 2  OS=Mus musculus (Mouse) GN=Acox2 PE=1 SV=2	Q9QXD1	0.32074299262462	0.0117224600598476	1	-0.61254634952336	3.35117078230583e-06	1	1.06317494928984		0
Q8VCH7_Retinol dehydrogenase 10	proteomics_liver	LAT	sp|Q8VCH7|RDH10_MOUSE	Retinol dehydrogenase 10  OS=Mus musculus (Mouse) GN=Rdh10 PE=1 SV=2	Q8VCH7	-0.304837234150327	0.0117224600598476	1	0.523054338643814	7.54678022099685e-05	1	0.733610922286298		0
Q9CQZ5_NADH dehydrogenase [ubiq.	proteomics_liver	LAT	sp|Q9CQZ5|NDUA6_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6  OS=Mus musculus (Mouse) GN=Ndufa6 PE=1 SV=1	Q9CQZ5	-0.277551132111821	0.0117224600598476	1	-0.234181964068178	0.00773434616470394	1	1.78217271354531		0
P99029_Peroxiredoxin-5, mitocho.	proteomics_liver	LAT	sp|P99029|PRDX5_MOUSE	Peroxiredoxin-5, mitochondrial  OS=Mus musculus (Mouse) GN=Prdx5 PE=1 SV=2	P99029	-0.219462927963797	0.0117628657432355	1	-0.261567823259938	0.000387668749515064	1	1.68134011731873		0
Q8BIJ6_Isoleucine--tRNA ligase,.	proteomics_liver	LAT	sp|Q8BIJ6|SYIM_MOUSE	Isoleucine--tRNA ligase, mitochondrial  OS=Mus musculus (Mouse) GN=Iars2 PE=1 SV=1	Q8BIJ6	0.427076501451079	0.0117894773437268	1	-0.402444294723555	0.00339252849636364	1	1.65244557108909		0
Q61586_Glycerol-3-phosphate acy.	proteomics_liver	LAT	sp|Q61586|GPAT1_MOUSE	Glycerol-3-phosphate acyltransferase 1, mitochondrial  OS=Mus musculus (Mouse) GN=Gpam PE=1 SV=2	Q61586	0.424326520847785	0.0117894773437268	1	-0.563279427182501	0.000196963281669772	1	1.48979492861873		0
Q91VH2_Sorting nexin-9	proteomics_liver	LAT	sp|Q91VH2|SNX9_MOUSE	Sorting nexin-9  OS=Mus musculus (Mouse) GN=Snx9 PE=1 SV=1	Q91VH2	0.50900043887194	0.0120699137176784	1	0.45312402666103	0.0139208188081282	1	1.58409672475523		0
P48771_Cytochrome c oxidase sub.	proteomics_liver	LAT	sp|P48771|CX7A2_MOUSE	Cytochrome c oxidase subunit 7A2, mitochondrial  OS=Mus musculus (Mouse) GN=Cox7a2 PE=1 SV=2	P48771	-0.453189404704784	0.0123580041309889	1	-0.400730451680769	0.00160888710353454	1	1.02336410167848		0
P49935_Pro-cathepsin H	proteomics_liver	LAT	sp|P49935|CATH_MOUSE	Pro-cathepsin H  OS=Mus musculus (Mouse) GN=Ctsh PE=1 SV=2	P49935	-0.398247227522482	0.0127717424410574	1	0.129282012508682	0.312031203648001	0	1.89652819616154		0
Q8BVA5_Lipid droplet-associated.	proteomics_liver	LAT	sp|Q8BVA5|LDAH_MOUSE	Lipid droplet-associated hydrolase  OS=Mus musculus (Mouse) GN=Ldah PE=1 SV=1	Q8BVA5	-0.360935005151429	0.0127717424410574	1	-0.280103933479332	0.0486567743148039	1	1.80031530029912		0
Q9ER72_Cysteine--tRNA ligase, c.	proteomics_liver	LAT	sp|Q9ER72|SYCC_MOUSE	Cysteine--tRNA ligase, cytoplasmic  OS=Mus musculus (Mouse) GN=Cars PE=1 SV=2	Q9ER72	1.07637334180447	0.0133743199884273	1	0.921737015165956	0.0500097335939224	0	1.87787546753468		0
Q64105_Sepiapterin reductase	proteomics_liver	LAT	sp|Q64105|SPRE_MOUSE	Sepiapterin reductase  OS=Mus musculus (Mouse) GN=Spr PE=1 SV=1	Q64105	-0.217258732383566	0.013563437955069	1	0.182894964330071	0.00608559229740996	1	1.60609549967015		0
O70435_Proteasome subunit alpha.	proteomics_liver	LAT	sp|O70435|PSA3_MOUSE	Proteasome subunit alpha type-3  OS=Mus musculus (Mouse) GN=Psma3 PE=1 SV=3	O70435	-0.238605880335847	0.013758074232915	1	0.122280342925777	0.0931444572909998	0	2.08297708021333		0
Q64523_Histone H2A type 2-C	proteomics_liver	LAT	sp|Q64523|H2A2C_MOUSE	Histone H2A type 2-C  OS=Mus musculus (Mouse) GN=Hist2h2ac PE=1 SV=3	Q64523	-0.384664180035703	0.0140585222551114	1	0.359357571949431	0.00447791217557617	1	1.54516274241728		0
Q91W43_Glycine dehydrogenase (d.	proteomics_liver	LAT	sp|Q91W43|GCSP_MOUSE	Glycine dehydrogenase (decarboxylating), mitochondrial  OS=Mus musculus (Mouse) GN=Gldc PE=1 SV=1	Q91W43	0.563967556091022	0.0141900456966903	1	-0.330128185731294	0.0883430305113638	0	2.1416635871336		0
P47915_60S ribosomal protein L29	proteomics_liver	LAT	sp|P47915|RL29_MOUSE	60S ribosomal protein L29  OS=Mus musculus (Mouse) GN=Rpl29 PE=1 SV=2	P47915	-0.38496001311254	0.0141900456966903	1	0.600973820879659	0.209131739070983	0	0.410417490359898		0
P41105_60S ribosomal protein L28	proteomics_liver	LAT	sp|P41105|RL28_MOUSE	60S ribosomal protein L28  OS=Mus musculus (Mouse) GN=Rpl28 PE=1 SV=2	P41105	-0.27541643898212	0.0141900456966903	1	0.115295607713239	0.210911370259212	0	2.35306742896444		0
P63323_40S ribosomal protein S12	proteomics_liver	LAT	sp|P63323|RS12_MOUSE	40S ribosomal protein S12  OS=Mus musculus (Mouse) GN=Rps12 PE=1 SV=2	P63323	-0.250733795910822	0.0141900456966903	1	-0.0731363925369841	0.409780737124936	0	2.73714082208902		0
Q9WTP7_GTP:AMP phosphotransfera.	proteomics_liver	LAT	sp|Q9WTP7|KAD3_MOUSE	GTP:AMP phosphotransferase AK3, mitochondrial  OS=Mus musculus (Mouse) GN=Ak3 PE=1 SV=3	Q9WTP7	-0.185574392541692	0.0141900456966903	1	0.181393651899732	0.00550705379144822	1	1.25805236713559		0
P70398_Probable ubiquitin carbo.	proteomics_liver	LAT	sp|P70398|USP9X_MOUSE	Probable ubiquitin carboxyl-terminal hydrolase FAF-X  OS=Mus musculus (Mouse) GN=Usp9x PE=1 SV=2	P70398	0.599020287852451	0.0143870980015027	1	NA	NA	NA	0.656545577249063		0
P63001_Ras-related C3 botulinum.	proteomics_liver	LAT	sp|P63001|RAC1_MOUSE	Ras-related C3 botulinum toxin substrate 1  OS=Mus musculus (Mouse) GN=Rac1 PE=1 SV=1	P63001	-0.229407705321485	0.0144129015640969	1	0.31510028046943	0.000910321818342388	1	1.344787116916		0
Q8BH95_Enoyl-CoA hydratase, mit.	proteomics_liver	LAT	sp|Q8BH95|ECHM_MOUSE	Enoyl-CoA hydratase, mitochondrial  OS=Mus musculus (Mouse) GN=Echs1 PE=1 SV=1	Q8BH95	-0.222688401605659	0.0149179260564696	1	0.281812408168474	0.000640264873674143	1	1.20789401524119		0
P35564_Calnexin	proteomics_liver	LAT	sp|P35564|CALX_MOUSE	Calnexin  OS=Mus musculus (Mouse) GN=Canx PE=1 SV=1	P35564	0.535073027050885	0.0151169169952521	1	0.430542986438784	0.0499177678401557	1	1.73280121255859		0
Q9DBT9_Dimethylglycine dehydrog.	proteomics_liver	LAT	sp|Q9DBT9|M2GD_MOUSE	Dimethylglycine dehydrogenase, mitochondrial  OS=Mus musculus (Mouse) GN=Dmgdh PE=1 SV=1	Q9DBT9	0.378365301154666	0.0151169169952521	1	0.134219003067589	0.14156461199541	0	2.31636998484337		0
P56391_Cytochrome c oxidase sub.	proteomics_liver	LAT	sp|P56391|CX6B1_MOUSE	Cytochrome c oxidase subunit 6B1  OS=Mus musculus (Mouse) GN=Cox6b1 PE=1 SV=2	P56391	-0.332451005628812	0.0151169169952521	1	-0.298595472498572	0.00524052666426758	1	2.11330951135449		0
Q9D8Y0_EF-hand domain-containin.	proteomics_liver	LAT	sp|Q9D8Y0|EFHD2_MOUSE	EF-hand domain-containing protein D2  OS=Mus musculus (Mouse) GN=Efhd2 PE=1 SV=1	Q9D8Y0	-0.282313348647808	0.0151169169952521	1	0.426057662656667	0.00578596397855151	1	0.324717922486561		0
P08228_Superoxide dismutase [Cu.	proteomics_liver	LAT	sp|P08228|SODC_MOUSE	Superoxide dismutase [Cu-Zn]  OS=Mus musculus (Mouse) GN=Sod1 PE=1 SV=2	P08228	-0.278514807251312	0.0154267495657271	1	-0.149667408776825	0.102930448110619	0	2.20376011700685		0
P97742_Carnitine O-palmitoyltra.	proteomics_liver	LAT	sp|P97742|CPT1A_MOUSE	Carnitine O-palmitoyltransferase 1, liver isoform  OS=Mus musculus (Mouse) GN=Cpt1a PE=1 SV=4	P97742	0.357911258372571	0.0158953708477482	1	-0.163862341436488	0.0935020830591819	0	2.26346407041499		0
Q9DBB4_N-alpha-acetyltransferas.	proteomics_liver	LAT	sp|Q9DBB4|NAA16_MOUSE	N-alpha-acetyltransferase 16, NatA auxiliary subunit  OS=Mus musculus (Mouse) GN=Naa16 PE=2 SV=1	Q9DBB4	-0.28502117717354	0.0158953708477482	1	-0.241676543910131	0.0223939210599109	1	2.23504167423553		0
Q9QZD9_Eukaryotic translation i.	proteomics_liver	LAT	sp|Q9QZD9|EIF3I_MOUSE	Eukaryotic translation initiation factor 3 subunit I  OS=Mus musculus (Mouse) GN=Eif3i PE=1 SV=1	Q9QZD9	-0.206210881667477	0.0158953708477482	1	0.107003104870962	0.197505170422726	0	2.26957851403302		0
Q80W22_Threonine synthase-like 2	proteomics_liver	LAT	sp|Q80W22|THNS2_MOUSE	Threonine synthase-like 2  OS=Mus musculus (Mouse) GN=Thnsl2 PE=1 SV=1	Q80W22	0.189692368438273	0.0158953708477482	1	-0.278298787045909	0.000555458309188598	1	1.04199872203616		0
Q9D7B6_Isobutyryl-CoA dehydroge.	proteomics_liver	LAT	sp|Q9D7B6|ACAD8_MOUSE	Isobutyryl-CoA dehydrogenase, mitochondrial  OS=Mus musculus (Mouse) GN=Acad8 PE=1 SV=2	Q9D7B6	-0.182477915581721	0.0158953708477482	1	0.0599493522735735	0.435575995745011	0	1.85456737948397		0
Q9WV98_Mitochondrial import inn.	proteomics_liver	LAT	sp|Q9WV98|TIM9_MOUSE	Mitochondrial import inner membrane translocase subunit Tim9  OS=Mus musculus (Mouse) GN=Timm9 PE=1 SV=1	Q9WV98	-1.59825484081169	0.0164384331538182	1	-1.28822825387036	0.0244030910430308	1	1.41000898068457		0
Q5FW60_Major urinary protein 20	proteomics_liver	LAT	sp|Q5FW60|MUP20_MOUSE	Major urinary protein 20  OS=Mus musculus (Mouse) GN=Mup20 PE=1 SV=1	Q5FW60	1.49206217825229	0.016513591286822	1	-7.29248619283073	3.06163422204139e-10	1	0.161717224183324		0
Q9JJI8_60S ribosomal protein L38	proteomics_liver	LAT	sp|Q9JJI8|RL38_MOUSE	60S ribosomal protein L38  OS=Mus musculus (Mouse) GN=Rpl38 PE=1 SV=3	Q9JJI8	-0.340423128645131	0.016513591286822	1	-0.268448340136938	0.0216288212234728	1	2.170191130092		0
Q9JMF7_Dolichyldiphosphatase 1	proteomics_liver	LAT	sp|Q9JMF7|DOPP1_MOUSE	Dolichyldiphosphatase 1  OS=Mus musculus (Mouse) GN=Dolpp1 PE=2 SV=1	Q9JMF7	0.303876437078337	0.016513591286822	1	0.230416316956507	0.0798994556958949	0	0.695389683074037		0
P35979_60S ribosomal protein L12	proteomics_liver	LAT	sp|P35979|RL12_MOUSE	60S ribosomal protein L12  OS=Mus musculus (Mouse) GN=Rpl12 PE=1 SV=2	P35979	-0.173505025672512	0.016513591286822	1	-0.050446764600057	0.428020770494439	0	2.631578209513	plsda	0.462469089492447
Q9JM76_Actin-related protein 2/.	proteomics_liver	LAT	sp|Q9JM76|ARPC3_MOUSE	Actin-related protein 2/3 complex subunit 3  OS=Mus musculus (Mouse) GN=Arpc3 PE=1 SV=3	Q9JM76	-0.330698326524672	0.0170136799549729	1	0.27631194161745	0.0118621318454116	1	1.48514167050033		0
P08113_Endoplasmin	proteomics_liver	LAT	sp|P08113|ENPL_MOUSE	Endoplasmin  OS=Mus musculus (Mouse) GN=Hsp90b1 PE=1 SV=2	P08113	0.375707335786174	0.0170201503022389	1	0.400363106878793	0.0313457371647965	1	1.49479982002133		0
Q9QXT0_Protein canopy homolog 2	proteomics_liver	LAT	sp|Q9QXT0|CNPY2_MOUSE	Protein canopy homolog 2  OS=Mus musculus (Mouse) GN=Cnpy2 PE=1 SV=1	Q9QXT0	-0.252208700339398	0.0171680007140015	1	0.178869064155176	0.0948384473033294	0	1.78640401728036		0
P11352_Glutathione peroxidase 1	proteomics_liver	LAT	sp|P11352|GPX1_MOUSE	Glutathione peroxidase 1  OS=Mus musculus (Mouse) GN=Gpx1 PE=1 SV=2	P11352	-0.216937748945991	0.0172049355730028	1	0.404348645306925	4.40040439588453e-05	1	0.850868113402583		0
Q9DCJ5_NADH dehydrogenase [ubiq.	proteomics_liver	LAT	sp|Q9DCJ5|NDUA8_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8  OS=Mus musculus (Mouse) GN=Ndufa8 PE=1 SV=3	Q9DCJ5	-0.182527649032682	0.0172089191812456	1	-0.263839530072183	0.00478420010316538	1	1.51477429968324		0
Q9R1P4_Proteasome subunit alpha.	proteomics_liver	LAT	sp|Q9R1P4|PSA1_MOUSE	Proteasome subunit alpha type-1  OS=Mus musculus (Mouse) GN=Psma1 PE=1 SV=1	Q9R1P4	-0.179109404561956	0.01761792763612	1	-0.116075531989967	0.163936605413599	0	2.16457448109936		0
P62259_14-3-3 protein epsilon	proteomics_liver	LAT	sp|P62259|1433E_MOUSE	14-3-3 protein epsilon  OS=Mus musculus (Mouse) GN=Ywhae PE=1 SV=1	P62259	-0.176928320210742	0.01761792763612	1	0.158466620793231	0.0190265928789496	1	1.80065842406988		0
Q6ZQ38_Cullin-associated NEDD8-.	proteomics_liver	LAT	sp|Q6ZQ38|CAND1_MOUSE	Cullin-associated NEDD8-dissociated protein 1  OS=Mus musculus (Mouse) GN=Cand1 PE=1 SV=2	Q6ZQ38	0.391395447814304	0.0186568581837302	1	-0.332909209814773	0.0097912363386296	1	1.4639182841573		0
P56379_6.8 kDa mitochondrial pr.	proteomics_liver	LAT	sp|P56379|68MP_MOUSE	6.8 kDa mitochondrial proteolipid  OS=Mus musculus (Mouse) GN=Mp68 PE=1 SV=1	P56379	-0.522261360982839	0.0189837827298203	1	0.352218089991887	0.0386189368310473	1	1.58594995003212		0
Q7TSH2_Phosphorylase b kinase r.	proteomics_liver	LAT	sp|Q7TSH2|KPBB_MOUSE	Phosphorylase b kinase regulatory subunit beta  OS=Mus musculus (Mouse) GN=Phkb PE=1 SV=1	Q7TSH2	0.544959881131799	0.0195168138969315	1	-0.410741765237276	0.0144956980140389	1	1.74494344287745		0
P84099_60S ribosomal protein L19	proteomics_liver	LAT	sp|P84099|RL19_MOUSE	60S ribosomal protein L19  OS=Mus musculus (Mouse) GN=Rpl19 PE=1 SV=1	P84099	-0.238494477267523	0.0195168138969315	1	-0.0949925103801483	0.404753940263798	0	2.00851978254286		0
P10854_Histone H2B type 1-M	proteomics_liver	LAT	sp|P10854|H2B1M_MOUSE	Histone H2B type 1-M  OS=Mus musculus (Mouse) GN=Hist1h2bm PE=1 SV=2	P10854	-0.24524023398482	0.0195396734318474	1	0.316074805859888	0.000337315609823902	1	1.34369945024659		0
Q9Z2G9_Oxidoreductase HTATIP2	proteomics_liver	LAT	sp|Q9Z2G9|HTAI2_MOUSE	Oxidoreductase HTATIP2  OS=Mus musculus (Mouse) GN=Htatip2 PE=1 SV=3	Q9Z2G9	-0.266997916807377	0.0210291772218914	1	0.586207197908482	1.5224814747723e-06	1	0.384804540091665		0
P14148_60S ribosomal protein L7	proteomics_liver	LAT	sp|P14148|RL7_MOUSE	60S ribosomal protein L7  OS=Mus musculus (Mouse) GN=Rpl7 PE=1 SV=2	P14148	-0.165096563940622	0.0210291772218914	1	-0.0361688668252569	0.658294621819748	0	2.53596221635693		0
P14131_40S ribosomal protein S16	proteomics_liver	LAT	sp|P14131|RS16_MOUSE	40S ribosomal protein S16  OS=Mus musculus (Mouse) GN=Rps16 PE=1 SV=4	P14131	-0.156510060203793	0.0217019929151833	1	-0.0840187002698691	0.130909243586286	0	1.94284272236767		0
Q9DBM2_Peroxisomal bifunctional.	proteomics_liver	LAT	sp|Q9DBM2|ECHP_MOUSE	Peroxisomal bifunctional enzyme  OS=Mus musculus (Mouse) GN=Ehhadh PE=1 SV=4	Q9DBM2	0.360006115880427	0.0222632083340507	1	-0.190160460346554	0.322033289257115	0	1.88963349263021		0
Q8BSY0_Aspartyl/asparaginyl bet.	proteomics_liver	LAT	sp|Q8BSY0|ASPH_MOUSE	Aspartyl/asparaginyl beta-hydroxylase  OS=Mus musculus (Mouse) GN=Asph PE=1 SV=1	Q8BSY0	0.58145291604664	0.0223031383597262	1	-0.495921714170567	0.0223806815908861	1	1.32443753382174		0
P52196_Thiosulfate sulfurtransf.	proteomics_liver	LAT	sp|P52196|THTR_MOUSE	Thiosulfate sulfurtransferase  OS=Mus musculus (Mouse) GN=Tst PE=1 SV=3	P52196	-0.176975486642018	0.0235263385752984	1	0.405755400077837	6.75024940543201e-06	1	0.711143367943006		0
Q6ZWX6_Eukaryotic translation i.	proteomics_liver	LAT	sp|Q6ZWX6|IF2A_MOUSE	Eukaryotic translation initiation factor 2 subunit 1  OS=Mus musculus (Mouse) GN=Eif2s1 PE=1 SV=3	Q6ZWX6	-0.161286929831604	0.0235491719548963	1	0.112542315333901	0.0775033110322172	0	2.07406768029336		0
P58252_Elongation factor 2	proteomics_liver	LAT	sp|P58252|EF2_MOUSE	Elongation factor 2  OS=Mus musculus (Mouse) GN=Eef2 PE=1 SV=2	P58252	0.279929159733644	0.0238956275274152	1	-0.264498254941962	0.00601288923174011	1	1.46252698706993		0
Q9QXK3_Coatomer subunit gamma-2	proteomics_liver	LAT	sp|Q9QXK3|COPG2_MOUSE	Coatomer subunit gamma-2  OS=Mus musculus (Mouse) GN=Copg2 PE=1 SV=1	Q9QXK3	0.524512093419034	0.0239426300698465	1	-0.462270535473586	0.0109070994987896	1	1.10519630675133		0
Q9JIG7_Coiled-coil domain-conta.	proteomics_liver	LAT	sp|Q9JIG7|CCD22_MOUSE	Coiled-coil domain-containing protein 22  OS=Mus musculus (Mouse) GN=Ccdc22 PE=1 SV=1	Q9JIG7	0.500971721575567	0.0239426300698465	1	0.666041189082488	0.00647416647016884	1	0.989503857664402		0
Q9JIF7_Coatomer subunit beta	proteomics_liver	LAT	sp|Q9JIF7|COPB_MOUSE	Coatomer subunit beta  OS=Mus musculus (Mouse) GN=Copb1 PE=1 SV=1	Q9JIF7	0.365035913948795	0.0239426300698465	1	-0.350557554575591	0.00757198056248018	1	1.39407597969952		0
Q9EQH3_Vacuolar protein sorting.	proteomics_liver	LAT	sp|Q9EQH3|VPS35_MOUSE	Vacuolar protein sorting-associated protein 35  OS=Mus musculus (Mouse) GN=Vps35 PE=1 SV=1	Q9EQH3	0.349971940083872	0.0239426300698465	1	0.252036853365134	0.0200372716370984	1	1.7381970869456		0
Q9JLZ3_Methylglutaconyl-CoA hyd.	proteomics_liver	LAT	sp|Q9JLZ3|AUHM_MOUSE	Methylglutaconyl-CoA hydratase, mitochondrial  OS=Mus musculus (Mouse) GN=Auh PE=1 SV=1	Q9JLZ3	-0.256193989084785	0.0239426300698465	1	0.19304560259798	0.0205881687235167	1	1.48030157419465		0
Q4LDG0_Bile acyl-CoA synthetase	proteomics_liver	LAT	sp|Q4LDG0|S27A5_MOUSE	Bile acyl-CoA synthetase  OS=Mus musculus (Mouse) GN=Slc27a5 PE=1 SV=2	Q4LDG0	0.229670245192342	0.0239426300698465	1	0.271502377269226	0.0285250264801967	1	2.06771657451009		0
P62242_40S ribosomal protein S8	proteomics_liver	LAT	sp|P62242|RS8_MOUSE	40S ribosomal protein S8  OS=Mus musculus (Mouse) GN=Rps8 PE=1 SV=2	P62242	-0.201091829984183	0.0243143925405109	1	-0.022490557582536	0.746056357695129	0	2.48385021897863		0.0511177597649907
O08601_Microsomal triglyceride .	proteomics_liver	LAT	sp|O08601|MTP_MOUSE	Microsomal triglyceride transfer protein large subunit  OS=Mus musculus (Mouse) GN=Mttp PE=1 SV=2	O08601	0.405147601595111	0.0245095368919796	1	-0.390727566219912	0.0068667341952368	1	1.33835299935134		0
Q8C196_Carbamoyl-phosphate synt.	proteomics_liver	LAT	sp|Q8C196|CPSM_MOUSE	Carbamoyl-phosphate synthase [ammonia], mitochondrial  OS=Mus musculus (Mouse) GN=Cps1 PE=1 SV=2	Q8C196	0.434023207414505	0.0246837161050041	1	-0.24704565278612	0.174378859307776	0	1.95296060147604		0
Q9EQH2_Endoplasmic reticulum am.	proteomics_liver	LAT	sp|Q9EQH2|ERAP1_MOUSE	Endoplasmic reticulum aminopeptidase 1  OS=Mus musculus (Mouse) GN=Erap1 PE=1 SV=2	Q9EQH2	0.403408158751557	0.0252720169259723	1	0.428928188114902	0.0105930795740256	1	1.5419120175004		0
Q8VI75_Importin-4	proteomics_liver	LAT	sp|Q8VI75|IPO4_MOUSE	Importin-4  OS=Mus musculus (Mouse) GN=Ipo4 PE=1 SV=1	Q8VI75	0.54341333184103	0.0253329503983705	1	-0.460615796358084	0.016973001604828	1	1.56316594727557		0
Q91X34_Bile acid-CoA:amino acid.	proteomics_liver	LAT	sp|Q91X34|BAAT_MOUSE	Bile acid-CoA:amino acid N-acyltransferase  OS=Mus musculus (Mouse) GN=Baat PE=1 SV=1	Q91X34	0.286198324784007	0.0253422782794925	1	-0.674446510395459	1.40524240022474e-05	1	0.475630085463361		0
O35129_Prohibitin-2	proteomics_liver	LAT	sp|O35129|PHB2_MOUSE	Prohibitin-2  OS=Mus musculus (Mouse) GN=Phb2 PE=1 SV=1	O35129	-0.166727041342064	0.0260490992636363	1	0.171372964356429	0.00484818280674595	1	1.42468976013427		0
P99027_60S acidic ribosomal pro.	proteomics_liver	LAT	sp|P99027|RLA2_MOUSE	60S acidic ribosomal protein P2  OS=Mus musculus (Mouse) GN=Rplp2 PE=1 SV=3	P99027	-0.335758978340589	0.0261145776220619	1	-0.101889355157365	0.421231082448663	0	2.10994089933227		0
Q9WUU7_Cathepsin Z	proteomics_liver	LAT	sp|Q9WUU7|CATZ_MOUSE	Cathepsin Z  OS=Mus musculus (Mouse) GN=Ctsz PE=1 SV=1	Q9WUU7	-0.441951296751821	0.0261833972264059	1	-0.309477555874157	0.0178964956211928	1	2.2975064031718		0
Q6TEK5_Vitamin K epoxide reduct.	proteomics_liver	LAT	sp|Q6TEK5|VKORL_MOUSE	Vitamin K epoxide reductase complex subunit 1-like protein 1  OS=Mus musculus (Mouse) GN=Vkorc1l1 PE=1 SV=1	Q6TEK5	0.300050562763609	0.0263037674611588	1	-0.256658046954733	0.076554860115698	0	1.43297529522558		0
Q9DBA6_Peroxisomal leader pepti.	proteomics_liver	LAT	sp|Q9DBA6|TYSD1_MOUSE	Peroxisomal leader peptide-processing protease  OS=Mus musculus (Mouse) GN=Tysnd1 PE=1 SV=1	Q9DBA6	0.601731288295962	0.0270322662125873	1	-0.596039617423198	0.0215787943276507	1	1.24493252769614		0
Q8VDN2_Sodium/potassium-transpo.	proteomics_liver	LAT	sp|Q8VDN2|AT1A1_MOUSE	Sodium/potassium-transporting ATPase subunit alpha-1  OS=Mus musculus (Mouse) GN=Atp1a1 PE=1 SV=1	Q8VDN2	0.417568311215213	0.0270322662125873	1	-0.189991242675493	0.199556222282148	0	1.9152411347182		0
P83882_60S ribosomal protein L3.	proteomics_liver	LAT	sp|P83882|RL36A_MOUSE	60S ribosomal protein L36a  OS=Mus musculus (Mouse) GN=Rpl36a PE=3 SV=2	P83882	-0.321268924863794	0.0270322662125873	1	0.0852820275692068	0.415745865285542	0	2.27672211722381		0
Q8R146_Acylamino-acid-releasing.	proteomics_liver	LAT	sp|Q8R146|APEH_MOUSE	Acylamino-acid-releasing enzyme  OS=Mus musculus (Mouse) GN=Apeh PE=1 SV=3	Q8R146	0.31146894069359	0.0270322662125873	1	-0.17187331234858	0.0935020830591819	0	1.01431787834927		0
Q9D7G0_Ribose-phosphate pyropho.	proteomics_liver	LAT	sp|Q9D7G0|PRPS1_MOUSE	Ribose-phosphate pyrophosphokinase 1  OS=Mus musculus (Mouse) GN=Prps1 PE=1 SV=4	Q9D7G0	-0.220133891350621	0.0270322662125873	1	0.373400150315323	0.00614516811521041	1	0.611438589642488		0
P61027_Ras-related protein Rab-.	proteomics_liver	LAT	sp|P61027|RAB10_MOUSE	Ras-related protein Rab-10  OS=Mus musculus (Mouse) GN=Rab10 PE=1 SV=1	P61027	-0.25313574832381	0.0270351944214115	1	0.247008924648863	0.0202574939062045	1	1.4137604159432		0
Q9CRD2_ER membrane protein comp.	proteomics_liver	LAT	sp|Q9CRD2|EMC2_MOUSE	ER membrane protein complex subunit 2  OS=Mus musculus (Mouse) GN=Emc2 PE=1 SV=1	Q9CRD2	-0.344929943216943	0.0276123579633223	1	0.40056599283524	0.0135993374712396	1	1.36020390604033		0
Q8BQ48_Centrosomal protein of 2.	proteomics_liver	LAT	sp|Q8BQ48|CE295_MOUSE	Centrosomal protein of 295 kDa  OS=Mus musculus (Mouse) GN=Cep295 PE=1 SV=3	Q8BQ48	-0.452866392125678	0.0277487004167607	1	-0.215114321683881	0.18931602886339	0	2.01690674609265		0
P62918_60S ribosomal protein L8	proteomics_liver	LAT	sp|P62918|RL8_MOUSE	60S ribosomal protein L8  OS=Mus musculus (Mouse) GN=Rpl8 PE=1 SV=2	P62918	-0.26791112562848	0.0277487004167607	1	0.0972762821716699	0.288683646234331	0	2.45492979290518	forest	0.0842679389216192
Q61009_Scavenger receptor class.	proteomics_liver	LAT	sp|Q61009|SCRB1_MOUSE	Scavenger receptor class B member 1  OS=Mus musculus (Mouse) GN=Scarb1 PE=1 SV=1	Q61009	1.57331387256151	0.0278745645872915	1	0.249321929441944	0.256883436135331	0	2.01873841141601		0
Q91V92_ATP-citrate synthase	proteomics_liver	LAT	sp|Q91V92|ACLY_MOUSE	ATP-citrate synthase  OS=Mus musculus (Mouse) GN=Acly PE=1 SV=1	Q91V92	0.404197484962186	0.0280157049284733	1	-0.22966130658028	0.0790317100418254	0	1.69024955972637		0
